```
$ ./benchmark_all.sh
2023-01-01T19:38:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.64, 1.64, 1.47
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
CRot<double>/PI/22                            896966424 ns    896856820 ns            1
CRot<double>/PI/24                           3662692791 ns   3661932601 ns            1
CRY<double>/PI/6                                  18155 ns        18153 ns        38895
CRY<double>/PI/8                                  26981 ns        26978 ns        26395
CRY<double>/PI/10                                 53307 ns        53306 ns        12887
CRY<double>/PI/12                                132750 ns       132731 ns         5360
CRY<double>/PI/14                                418339 ns       418339 ns         1663
CRY<double>/PI/16                               1698231 ns      1698039 ns          404
CRY<double>/PI/18                               7688030 ns      7687432 ns           88
CRY<double>/PI/20                              40791242 ns     40786160 ns           17
CRY<double>/PI/22                             241222278 ns    241198131 ns            3
CRY<double>/PI/24                            1047357440 ns   1047204433 ns            1
CRZ<double>/PI/6                                  22855 ns        22852 ns        30115
CRZ<double>/PI/8                                  46362 ns        46359 ns        15083
CRZ<double>/PI/10                                135896 ns       135891 ns         5174
CRZ<double>/PI/12                                466133 ns       466075 ns         1484
CRZ<double>/PI/14                               1782653 ns      1782548 ns          391
CRZ<double>/PI/16                               7001125 ns      6999332 ns           97
CRZ<double>/PI/18                              28705217 ns     28699911 ns           24
CRZ<double>/PI/20                             121465003 ns    121448736 ns            5
CRZ<double>/PI/22                             562041819 ns    561890130 ns            1
CRZ<double>/PI/24                            2235695804 ns   2235335194 ns            1
CRX<double>/PI/6                                  17738 ns        17737 ns        39187
CRX<double>/PI/8                                  27980 ns        27975 ns        25014
CRX<double>/PI/10                                 60824 ns        60821 ns        11520
CRX<double>/PI/12                                161756 ns       161737 ns         4339
CRX<double>/PI/14                                539324 ns       539254 ns         1293
CRX<double>/PI/16                               2230245 ns      2229832 ns          315
CRX<double>/PI/18                               9269457 ns      9268394 ns           74
CRX<double>/PI/20                              46029874 ns     46023633 ns           12
CRX<double>/PI/22                             255968276 ns    255925816 ns            3
CRX<double>/PI/24                            1785542214 ns   1785237836 ns            1
S<double>/PI/6                                    21728 ns        21726 ns        32164
S<double>/PI/8                                    47453 ns        47445 ns        14982
S<double>/PI/10                                  145369 ns       145356 ns         4820
S<double>/PI/12                                  503647 ns       503557 ns         1386
S<double>/PI/14                                 1928172 ns      1927879 ns          355
S<double>/PI/16                                 7763495 ns      7762925 ns           90
S<double>/PI/18                                30952042 ns     30948340 ns           22
S<double>/PI/20                               130802540 ns    130785893 ns            5
S<double>/PI/22                               629389141 ns    629242122 ns            1
S<double>/PI/24                              3906513765 ns   3905457069 ns            1
SingleQubitOp<double>/PI/6/1                      21608 ns        21605 ns        32232
SingleQubitOp<double>/PI/8/1                      49722 ns        49718 ns        14029
SingleQubitOp<double>/PI/10/1                    154425 ns       154415 ns         4535
SingleQubitOp<double>/PI/12/1                    533744 ns       533700 ns         1319
SingleQubitOp<double>/PI/14/1                   2042379 ns      2042073 ns          344
SingleQubitOp<double>/PI/16/1                   8168705 ns      8167893 ns           86
SingleQubitOp<double>/PI/18/1                  32998000 ns     32989875 ns           21
SingleQubitOp<double>/PI/20/1                 138439521 ns    138423962 ns            5
SingleQubitOp<double>/PI/22/1                 615077041 ns    614931741 ns            1
SingleQubitOp<double>/PI/24/1                3968433548 ns   3968054164 ns            1
TwoQubitOp<double>/PI/6/2                         66404 ns        66398 ns        10549
TwoQubitOp<double>/PI/8/2                        226326 ns       226308 ns         3087
TwoQubitOp<double>/PI/10/2                       857356 ns       857283 ns          819
TwoQubitOp<double>/PI/12/2                      3374821 ns      3374665 ns          207
TwoQubitOp<double>/PI/14/2                     13498054 ns     13497278 ns           52
TwoQubitOp<double>/PI/16/2                     54126616 ns     54126701 ns           13
TwoQubitOp<double>/PI/18/2                    216842998 ns    216836729 ns            3
TwoQubitOp<double>/PI/20/2                    896206679 ns    896080266 ns            1
TwoQubitOp<double>/PI/22/2                   3591914104 ns   3591668995 ns            1
TwoQubitOp<double>/PI/24/2                   15071524631 ns   15070346594 ns            1
MultiQubitOp<double>/PI/6/3                       70064 ns        70061 ns         9990
MultiQubitOp<double>/PI/8/3                      235874 ns       235861 ns         2962
MultiQubitOp<double>/PI/10/3                     888998 ns       888909 ns          793
MultiQubitOp<double>/PI/12/3                    3507803 ns      3507567 ns          192
MultiQubitOp<double>/PI/14/3                   14032807 ns     14032815 ns           50
MultiQubitOp<double>/PI/16/3                   54210209 ns     54206801 ns           13
MultiQubitOp<double>/PI/18/3                  214358145 ns    214339967 ns            3
MultiQubitOp<double>/PI/20/3                  876954611 ns    876919943 ns            1
MultiQubitOp<double>/PI/22/3                 3549127739 ns   3548868439 ns            1
MultiQubitOp<double>/PI/24/3                 14346248072 ns   14345100633 ns            1
MultiQubitOp<double>/PI/6/4                      120895 ns       120884 ns         5817
MultiQubitOp<double>/PI/8/4                      432516 ns       432506 ns         1626
MultiQubitOp<double>/PI/10/4                    1671662 ns      1671537 ns          420
MultiQubitOp<double>/PI/12/4                    6648397 ns      6648402 ns          105
MultiQubitOp<double>/PI/14/4                   27377110 ns     27375375 ns           26
MultiQubitOp<double>/PI/16/4                  103100635 ns    103095709 ns            7
MultiQubitOp<double>/PI/18/4                  409704140 ns    409670268 ns            2
MultiQubitOp<double>/PI/20/4                 1657736311 ns   1657431235 ns            1
MultiQubitOp<double>/PI/22/4                 6706787249 ns   6706127472 ns            1
MultiQubitOp<double>/PI/24/4                 26620137282 ns   26618188714 ns            1
MultiQubitOp<double>/PI/6/5                      228064 ns       228043 ns         3079
MultiQubitOp<double>/PI/8/5                      859582 ns       859566 ns          817
MultiQubitOp<double>/PI/10/5                    3412144 ns      3412066 ns          208
MultiQubitOp<double>/PI/12/5                   13604967 ns     13604982 ns           50
MultiQubitOp<double>/PI/14/5                   53534671 ns     53533733 ns           13
MultiQubitOp<double>/PI/16/5                  208483867 ns    208470044 ns            3
MultiQubitOp<double>/PI/18/5                  829948200 ns    829921220 ns            1
MultiQubitOp<double>/PI/20/5                 3327483572 ns   3327414408 ns            1
MultiQubitOp<double>/PI/22/5                 13193223577 ns   13192301532 ns            1
MultiQubitOp<double>/PI/24/5                 52634464141 ns   52629972226 ns            1
GeneratorPhaseShift<double>/LM/6                   5393 ns         5392 ns       130454
GeneratorPhaseShift<double>/LM/8                   8734 ns         8734 ns        80132
GeneratorPhaseShift<double>/LM/10                 21009 ns        21008 ns        33619
GeneratorPhaseShift<double>/LM/12                 72672 ns        72667 ns         9789
GeneratorPhaseShift<double>/LM/14                276514 ns       276508 ns         2579
GeneratorPhaseShift<double>/LM/16               1113356 ns      1113335 ns          628
GeneratorPhaseShift<double>/LM/18               4491371 ns      4491378 ns          143
GeneratorPhaseShift<double>/LM/20              27933278 ns     27931970 ns           24
GeneratorPhaseShift<double>/LM/22             184844041 ns    184832082 ns            4
GeneratorPhaseShift<double>/LM/24             730564604 ns    730492924 ns            1
GeneratorRX<double>/LM/6                           6180 ns         6179 ns       112069
GeneratorRX<double>/LM/8                          12252 ns        12251 ns        57265
GeneratorRX<double>/LM/10                         35228 ns        35226 ns        19890
GeneratorRX<double>/LM/12                        128341 ns       128339 ns         5474
GeneratorRX<double>/LM/14                        496326 ns       496286 ns         1404
GeneratorRX<double>/LM/16                       2057190 ns      2057032 ns          343
GeneratorRX<double>/LM/18                       8477608 ns      8476818 ns           81
GeneratorRX<double>/LM/20                      45964940 ns     45960222 ns           13
GeneratorRX<double>/LM/22                     251380693 ns    251375992 ns            3
GeneratorRX<double>/LM/24                    1124996617 ns   1124843336 ns            1
GeneratorRY<double>/LM/6                           5950 ns         5950 ns       117834
GeneratorRY<double>/LM/8                          12533 ns        12531 ns        55793
GeneratorRY<double>/LM/10                         37793 ns        37791 ns        18606
GeneratorRY<double>/LM/12                        139696 ns       139692 ns         4992
GeneratorRY<double>/LM/14                        546338 ns       546309 ns         1285
GeneratorRY<double>/LM/16                       2223546 ns      2223266 ns          313
GeneratorRY<double>/LM/18                       9066240 ns      9065770 ns           77
GeneratorRY<double>/LM/20                      46621613 ns     46621237 ns           13
GeneratorRY<double>/LM/22                     274585521 ns    274553992 ns            3
GeneratorRY<double>/LM/24                    1064967370 ns   1064845222 ns            1
GeneratorIsingXX<double>/LM/6                      5596 ns         5595 ns       125309
GeneratorIsingXX<double>/LM/8                     11074 ns        11074 ns        63097
GeneratorIsingXX<double>/LM/10                    33289 ns        33287 ns        21124
GeneratorIsingXX<double>/LM/12                   126268 ns       126263 ns         5565
GeneratorIsingXX<double>/LM/14                   480831 ns       480799 ns         1451
GeneratorIsingXX<double>/LM/16                  2034252 ns      2034118 ns          343
GeneratorIsingXX<double>/LM/18                  8779905 ns      8778827 ns           77
GeneratorIsingXX<double>/LM/20                 45564247 ns     45559722 ns           13
GeneratorIsingXX<double>/LM/22                273387906 ns    273363169 ns            3
GeneratorIsingXX<double>/LM/24               1156065948 ns   1155961696 ns            1
GeneratorIsingXY<double>/LM/6                      5567 ns         5567 ns       126151
GeneratorIsingXY<double>/LM/8                     10787 ns        10786 ns        64742
GeneratorIsingXY<double>/LM/10                    32056 ns        32053 ns        21929
GeneratorIsingXY<double>/LM/12                   141637 ns       141622 ns         5074
GeneratorIsingXY<double>/LM/14                   561432 ns       561335 ns         1312
GeneratorIsingXY<double>/LM/16                  2381543 ns      2381350 ns          282
GeneratorIsingXY<double>/LM/18                 10969930 ns     10969832 ns           68
GeneratorIsingXY<double>/LM/20                 53395097 ns     53390303 ns           11
GeneratorIsingXY<double>/LM/22                317085138 ns    317073791 ns            2
GeneratorIsingXY<double>/LM/24               1294570208 ns   1294461050 ns            1
GeneratorMultiRZ<double>/LM/6/2                    6304 ns         6304 ns       110136
GeneratorMultiRZ<double>/LM/8/2                   15320 ns        15319 ns        45932
GeneratorMultiRZ<double>/LM/10/2                  48900 ns        48896 ns        14314
GeneratorMultiRZ<double>/LM/12/2                 180984 ns       180971 ns         3863
GeneratorMultiRZ<double>/LM/14/2                 709303 ns       709213 ns          991
GeneratorMultiRZ<double>/LM/16/2                2872813 ns      2872551 ns          244
GeneratorMultiRZ<double>/LM/18/2               11655786 ns     11654209 ns           60
GeneratorMultiRZ<double>/LM/20/2               55547416 ns     55544523 ns           11
GeneratorMultiRZ<double>/LM/22/2              284443328 ns    284443944 ns            2
GeneratorMultiRZ<double>/LM/24/2             1161607128 ns   1161507713 ns            1
GeneratorMultiRZ<double>/LM/6/4                    6250 ns         6250 ns       112704
GeneratorMultiRZ<double>/LM/8/4                   14996 ns        14996 ns        46729
GeneratorMultiRZ<double>/LM/10/4                  49440 ns        49440 ns        14110
GeneratorMultiRZ<double>/LM/12/4                 181625 ns       181611 ns         3886
GeneratorMultiRZ<double>/LM/14/4                 713148 ns       713137 ns          979
GeneratorMultiRZ<double>/LM/16/4                2877562 ns      2877123 ns          244
GeneratorMultiRZ<double>/LM/18/4               11621252 ns     11620573 ns           60
GeneratorMultiRZ<double>/LM/20/4               54937797 ns     54928061 ns           11
GeneratorMultiRZ<double>/LM/22/4              283604845 ns    283583590 ns            2
GeneratorMultiRZ<double>/LM/24/4             1162503134 ns   1162341123 ns            1
GeneratorIsingYY<double>/LM/6                      5415 ns         5414 ns       130100
GeneratorIsingYY<double>/LM/8                     10890 ns        10890 ns        64829
GeneratorIsingYY<double>/LM/10                    33295 ns        33295 ns        21167
GeneratorIsingYY<double>/LM/12                   125986 ns       125973 ns         5523
GeneratorIsingYY<double>/LM/14                   479890 ns       479882 ns         1444
GeneratorIsingYY<double>/LM/16                  1978986 ns      1978899 ns          351
GeneratorIsingYY<double>/LM/18                  8482587 ns      8481794 ns           81
GeneratorIsingYY<double>/LM/20                 42895432 ns     42892439 ns           13
GeneratorIsingYY<double>/LM/22                270358662 ns    270278092 ns            3
GeneratorIsingYY<double>/LM/24               1137245594 ns   1137167306 ns            1
GeneratorCRX<double>/LM/6                          5187 ns         5186 ns       133981
GeneratorCRX<double>/LM/8                         10160 ns        10160 ns        68926
GeneratorCRX<double>/LM/10                        30262 ns        30260 ns        23034
GeneratorCRX<double>/LM/12                       143838 ns       143833 ns         5020
GeneratorCRX<double>/LM/14                       602281 ns       602278 ns         1185
GeneratorCRX<double>/LM/16                      2654201 ns      2653771 ns          265
GeneratorCRX<double>/LM/18                     11183208 ns     11181998 ns           64
GeneratorCRX<double>/LM/20                     55789577 ns     55784285 ns           11
GeneratorCRX<double>/LM/22                    298076656 ns    298042509 ns            2
GeneratorCRX<double>/LM/24                   1342685176 ns   1342602947 ns            1
GeneratorCRY<double>/LM/6                          5274 ns         5274 ns       132247
GeneratorCRY<double>/LM/8                         10479 ns        10479 ns        67195
GeneratorCRY<double>/LM/10                        31702 ns        31700 ns        22136
GeneratorCRY<double>/LM/12                       122182 ns       122180 ns         5575
GeneratorCRY<double>/LM/14                       545436 ns       545340 ns         1000
GeneratorCRY<double>/LM/16                      2297418 ns      2297399 ns          308
GeneratorCRY<double>/LM/18                     10400466 ns     10397692 ns           72
GeneratorCRY<double>/LM/20                     50199303 ns     50199551 ns           11
GeneratorCRY<double>/LM/22                    300362382 ns    300339028 ns            2
GeneratorCRY<double>/LM/24                   1231686991 ns   1231500970 ns            1
GeneratorCRZ<double>/LM/6                          4944 ns         4944 ns       140346
GeneratorCRZ<double>/LM/8                          8554 ns         8553 ns        82017
GeneratorCRZ<double>/LM/10                        23623 ns        23622 ns        29704
GeneratorCRZ<double>/LM/12                       102335 ns       102331 ns         7005
GeneratorCRZ<double>/LM/14                       402034 ns       402000 ns         1706
GeneratorCRZ<double>/LM/16                      1798081 ns      1797989 ns          389
GeneratorCRZ<double>/LM/18                      8069275 ns      8068831 ns           86
GeneratorCRZ<double>/LM/20                     43645639 ns     43638589 ns           13
GeneratorCRZ<double>/LM/22                    276148399 ns    276145017 ns            3
GeneratorCRZ<double>/LM/24                   1146270890 ns   1146174113 ns            1
GeneratorControlledPhaseShift<double>/LM/6         4958 ns         4958 ns       142037
GeneratorControlledPhaseShift<double>/LM/8         9290 ns         9290 ns        75161
GeneratorControlledPhaseShift<double>/LM/10       27311 ns        27310 ns        25448
GeneratorControlledPhaseShift<double>/LM/12      114792 ns       114783 ns         6037
GeneratorControlledPhaseShift<double>/LM/14      452249 ns       452244 ns         1527
GeneratorControlledPhaseShift<double>/LM/16     1999184 ns      1998951 ns          358
GeneratorControlledPhaseShift<double>/LM/18     8911077 ns      8910185 ns           78
GeneratorControlledPhaseShift<double>/LM/20    50375000 ns     50370420 ns           12
GeneratorControlledPhaseShift<double>/LM/22   295887321 ns    295863706 ns            3
GeneratorControlledPhaseShift<double>/LM/24  1180041466 ns   1179915643 ns            1
GeneratorSingleExcitation<double>/LM/6            12292 ns        12290 ns        57101
GeneratorSingleExcitation<double>/LM/8            38410 ns        38408 ns        18013
GeneratorSingleExcitation<double>/LM/10          143048 ns       143040 ns         4869
GeneratorSingleExcitation<double>/LM/12          565370 ns       565363 ns         1221
GeneratorSingleExcitation<double>/LM/14         2239541 ns      2239429 ns          312
GeneratorSingleExcitation<double>/LM/16         9213162 ns      9212465 ns           77
GeneratorSingleExcitation<double>/LM/18        37377602 ns     37377071 ns           19
GeneratorSingleExcitation<double>/LM/20       160703254 ns    160702075 ns            4
GeneratorSingleExcitation<double>/LM/22       702127099 ns    701966892 ns            1
GeneratorSingleExcitation<double>/LM/24      2762464633 ns   2762279569 ns            1
GeneratorSingleExcitationMinus<double>/LM/6       10366 ns        10365 ns        68053
GeneratorSingleExcitationMinus<double>/LM/8       29251 ns        29244 ns        23933
GeneratorSingleExcitationMinus<double>/LM/10     104148 ns       104139 ns         6699
GeneratorSingleExcitationMinus<double>/LM/12     419546 ns       419507 ns         1662
GeneratorSingleExcitationMinus<double>/LM/14    1684621 ns      1684623 ns          415
GeneratorSingleExcitationMinus<double>/LM/16    6832023 ns      6830900 ns          100
GeneratorSingleExcitationMinus<double>/LM/18   28173257 ns     28171758 ns           25
GeneratorSingleExcitationMinus<double>/LM/20  119980467 ns    119971456 ns            5
GeneratorSingleExcitationMinus<double>/LM/22  525056528 ns    525046499 ns            1
GeneratorSingleExcitationMinus<double>/LM/24 2133316696 ns   2133062198 ns            1
GeneratorRZ<double>/LM/6                           5010 ns         5010 ns       139799
GeneratorRZ<double>/LM/8                           8617 ns         8617 ns        81199
GeneratorRZ<double>/LM/10                         22096 ns        22095 ns        31788
GeneratorRZ<double>/LM/12                         82605 ns        82597 ns         8428
GeneratorRZ<double>/LM/14                        316911 ns       316908 ns         2222
GeneratorRZ<double>/LM/16                       1316460 ns      1316413 ns          522
GeneratorRZ<double>/LM/18                       5757104 ns      5757115 ns          121
GeneratorRZ<double>/LM/20                      29783233 ns     29782358 ns           21
GeneratorRZ<double>/LM/22                     189946549 ns    189928432 ns            4
GeneratorRZ<double>/LM/24                     785456672 ns    785408561 ns            1
GeneratorSingleExcitationPlus<double>/LM/6        12303 ns        12302 ns        57563
GeneratorSingleExcitationPlus<double>/LM/8        37857 ns        37854 ns        18495
GeneratorSingleExcitationPlus<double>/LM/10      140677 ns       140672 ns         4959
GeneratorSingleExcitationPlus<double>/LM/12      558424 ns       558381 ns         1261
GeneratorSingleExcitationPlus<double>/LM/14     2194735 ns      2194625 ns          317
GeneratorSingleExcitationPlus<double>/LM/16     8898174 ns      8897238 ns           79
GeneratorSingleExcitationPlus<double>/LM/18    35955127 ns     35952718 ns           19
GeneratorSingleExcitationPlus<double>/LM/20   148277183 ns    148268007 ns            5
GeneratorSingleExcitationPlus<double>/LM/22   655375440 ns    655376928 ns            1
GeneratorSingleExcitationPlus<double>/LM/24  2581107853 ns   2580808022 ns            1
GeneratorIsingZZ<double>/LM/6                      4576 ns         4576 ns       152488
GeneratorIsingZZ<double>/LM/8                      7407 ns         7406 ns        93097
GeneratorIsingZZ<double>/LM/10                    19439 ns        19438 ns        36305
GeneratorIsingZZ<double>/LM/12                    68698 ns        68696 ns        10216
GeneratorIsingZZ<double>/LM/14                   261643 ns       261637 ns         2692
GeneratorIsingZZ<double>/LM/16                  1122737 ns      1122619 ns          613
GeneratorIsingZZ<double>/LM/18                  6094935 ns      6094618 ns          116
GeneratorIsingZZ<double>/LM/20                 30750722 ns     30748756 ns           23
GeneratorIsingZZ<double>/LM/22                208887303 ns    208850968 ns            4
GeneratorIsingZZ<double>/LM/24                848025564 ns    847942645 ns            1
Identity<double>/LM/6                              4070 ns         4070 ns       173858
Identity<double>/LM/8                              4037 ns         4037 ns       171519
Identity<double>/LM/10                             4170 ns         4170 ns       167950
Identity<double>/LM/12                             6123 ns         6122 ns       103491
Identity<double>/LM/14                            12960 ns        12960 ns        46933
Identity<double>/LM/16                            43090 ns        43086 ns        14899
Identity<double>/LM/18                           199043 ns       199016 ns         3443
Identity<double>/LM/20                          2494949 ns      2494702 ns          279
Identity<double>/LM/22                         51248485 ns     51244777 ns           13
Identity<double>/LM/24                        211524410 ns    211504268 ns            3
PauliX<double>/LM/6                                6140 ns         6140 ns       113384
PauliX<double>/LM/8                               12210 ns        12209 ns        57209
PauliX<double>/LM/10                              35167 ns        35166 ns        19425
PauliX<double>/LM/12                             128678 ns       128664 ns         5463
PauliX<double>/LM/14                             498176 ns       498156 ns         1402
PauliX<double>/LM/16                            2037162 ns      2037028 ns          343
PauliX<double>/LM/18                            8645905 ns      8645380 ns           82
PauliX<double>/LM/20                           44944214 ns     44937349 ns           13
PauliX<double>/LM/22                          269155536 ns    269115140 ns            3
PauliX<double>/LM/24                         1125345703 ns   1125189117 ns            1
PauliY<double>/LM/6                                6299 ns         6299 ns       111043
PauliY<double>/LM/8                               12818 ns        12817 ns        54548
PauliY<double>/LM/10                              38475 ns        38471 ns        18391
PauliY<double>/LM/12                             140366 ns       140364 ns         4843
PauliY<double>/LM/14                             545864 ns       545771 ns         1287
PauliY<double>/LM/16                            2236211 ns      2236141 ns          313
PauliY<double>/LM/18                            9110548 ns      9109041 ns           77
PauliY<double>/LM/20                           45156822 ns     45154243 ns           13
PauliY<double>/LM/22                          262259966 ns    262250891 ns            3
PauliY<double>/LM/24                         1069196165 ns   1069119957 ns            1
PauliZ<double>/LM/6                                5206 ns         5206 ns       134228
PauliZ<double>/LM/8                                8889 ns         8889 ns        78744
PauliZ<double>/LM/10                              22315 ns        22312 ns        31459
PauliZ<double>/LM/12                              79287 ns        79279 ns         8855
PauliZ<double>/LM/14                             306110 ns       306100 ns         2299
PauliZ<double>/LM/16                            1276972 ns      1276910 ns          535
PauliZ<double>/LM/18                            5362754 ns      5362412 ns          117
PauliZ<double>/LM/20                           30456307 ns     30455251 ns           24
PauliZ<double>/LM/22                          186234705 ns    186235089 ns            3
PauliZ<double>/LM/24                          807504276 ns    807495793 ns            1
Hadamard<double>/LM/6                              5945 ns         5944 ns       118058
Hadamard<double>/LM/8                             11544 ns        11544 ns        61127
Hadamard<double>/LM/10                            33195 ns        33191 ns        21626
Hadamard<double>/LM/12                           127284 ns       127279 ns         5555
Hadamard<double>/LM/14                           463098 ns       463056 ns         1501
Hadamard<double>/LM/16                          1914910 ns      1914601 ns          357
Hadamard<double>/LM/18                          8492795 ns      8492329 ns           86
Hadamard<double>/LM/20                         41861918 ns     41857867 ns           14
Hadamard<double>/LM/22                        256037964 ns    256008294 ns            3
Hadamard<double>/LM/24                       1098107014 ns   1097435290 ns            1
IsingXX<double>/LM/6                               8430 ns         8430 ns        84577
IsingXX<double>/LM/8                              17352 ns        17349 ns        40098
IsingXX<double>/LM/10                             52468 ns        52467 ns        13279
IsingXX<double>/LM/12                            201123 ns       201106 ns         3438
IsingXX<double>/LM/14                            754662 ns       754617 ns          955
IsingXX<double>/LM/16                           3074429 ns      3074022 ns          236
IsingXX<double>/LM/18                          12371728 ns     12370932 ns           57
IsingXX<double>/LM/20                          57634553 ns     57632150 ns           11
IsingXX<double>/LM/22                         318920319 ns    318884595 ns            2
IsingXX<double>/LM/24                        1245796176 ns   1245741961 ns            1
CSWAP<double>/LM/6                                 4791 ns         4791 ns       145869
CSWAP<double>/LM/8                                 6834 ns         6834 ns       103016
CSWAP<double>/LM/10                               15246 ns        15246 ns        45853
CSWAP<double>/LM/12                               48863 ns        48861 ns        14355
CSWAP<double>/LM/14                              180218 ns       180213 ns         3874
CSWAP<double>/LM/16                              786678 ns       786634 ns          893
CSWAP<double>/LM/18                             4094977 ns      4094419 ns          172
CSWAP<double>/LM/20                            22666759 ns     22666091 ns           31
CSWAP<double>/LM/22                           160590353 ns    160579348 ns            5
CSWAP<double>/LM/24                           626896506 ns    626873315 ns            1
Toffoli<double>/LM/6                               4749 ns         4749 ns       145525
Toffoli<double>/LM/8                               6890 ns         6889 ns       103594
Toffoli<double>/LM/10                             15036 ns        15035 ns        46333
Toffoli<double>/LM/12                             47477 ns        47474 ns        14827
Toffoli<double>/LM/14                            174681 ns       174652 ns         3988
Toffoli<double>/LM/16                            782719 ns       782715 ns          921
Toffoli<double>/LM/18                           3673172 ns      3672621 ns          191
Toffoli<double>/LM/20                          21867069 ns     21864299 ns           34
Toffoli<double>/LM/22                         134274630 ns    134269553 ns            5
Toffoli<double>/LM/24                         635898083 ns    635852763 ns            1
SWAP<double>/LM/6                                  5385 ns         5385 ns       126390
SWAP<double>/LM/8                                  8775 ns         8774 ns        79860
SWAP<double>/LM/10                                23000 ns        23000 ns        30424
SWAP<double>/LM/12                                80177 ns        80174 ns         8730
SWAP<double>/LM/14                               303557 ns       303544 ns         2316
SWAP<double>/LM/16                              1302573 ns      1302485 ns          546
SWAP<double>/LM/18                              5947302 ns      5946500 ns          116
SWAP<double>/LM/20                             33982287 ns     33977303 ns           21
SWAP<double>/LM/22                            226535673 ns    226498549 ns            3
SWAP<double>/LM/24                            904433915 ns    904343185 ns            1
CZ<double>/LM/6                                    4707 ns         4706 ns       149138
CZ<double>/LM/8                                    7132 ns         7131 ns        98169
CZ<double>/LM/10                                  15637 ns        15633 ns        44448
CZ<double>/LM/12                                  52341 ns        52339 ns        13393
CZ<double>/LM/14                                 196377 ns       196357 ns         3593
CZ<double>/LM/16                                 839412 ns       839342 ns          835
CZ<double>/LM/18                                3778149 ns      3777934 ns          179
CZ<double>/LM/20                               22293216 ns     22291949 ns           34
CZ<double>/LM/22                              144736838 ns    144737156 ns            5
CZ<double>/LM/24                              623266263 ns    623236914 ns            1
CY<double>/LM/6                                    5382 ns         5381 ns       132854
CY<double>/LM/8                                    9058 ns         9058 ns        77090
CY<double>/LM/10                                  24327 ns        24325 ns        28814
CY<double>/LM/12                                  86734 ns        86733 ns         8154
CY<double>/LM/14                                 325310 ns       325269 ns         2145
CY<double>/LM/16                                1343633 ns      1343477 ns          512
CY<double>/LM/18                                5943092 ns      5942617 ns          115
CY<double>/LM/20                               29423837 ns     29420602 ns           22
CY<double>/LM/22                              201950088 ns    201917207 ns            3
CY<double>/LM/24                              798416743 ns    798389342 ns            1
CNOT<double>/LM/6                                  5461 ns         5460 ns       127298
CNOT<double>/LM/8                                  9327 ns         9326 ns        75873
CNOT<double>/LM/10                                25178 ns        25175 ns        27725
CNOT<double>/LM/12                                88378 ns        88368 ns         7942
CNOT<double>/LM/14                               338134 ns       338099 ns         2073
CNOT<double>/LM/16                              1379964 ns      1379806 ns          486
CNOT<double>/LM/18                              5965611 ns      5965577 ns          116
CNOT<double>/LM/20                             29358596 ns     29358692 ns           22
CNOT<double>/LM/22                            198572666 ns    198566633 ns            4
CNOT<double>/LM/24                            775680605 ns    775644783 ns            1
Rot<double>/LM/6                                  36339 ns        36339 ns        19317
Rot<double>/LM/8                                 115325 ns       115317 ns         6077
Rot<double>/LM/10                                433114 ns       433107 ns         1615
Rot<double>/LM/12                               1727054 ns      1726993 ns          408
Rot<double>/LM/14                               6847316 ns      6846960 ns          102
Rot<double>/LM/16                              27660320 ns     27658674 ns           25
Rot<double>/LM/18                             111864368 ns    111850011 ns            6
Rot<double>/LM/20                             448257884 ns    448239730 ns            2
Rot<double>/LM/22                            1842838034 ns   1842717323 ns            1
Rot<double>/LM/24                            7286604892 ns   7285976499 ns            1
RZ<double>/LM/6                                   19197 ns        19197 ns        36545
RZ<double>/LM/8                                   59418 ns        59412 ns        11899
RZ<double>/LM/10                                 223360 ns       223357 ns         3111
RZ<double>/LM/12                                 870837 ns       870763 ns          815
RZ<double>/LM/14                                3374517 ns      3374501 ns          206
RZ<double>/LM/16                               13604649 ns     13602339 ns           50
RZ<double>/LM/18                               54970459 ns     54963915 ns           13
RZ<double>/LM/20                              228959503 ns    228951131 ns            3
RZ<double>/LM/22                              943794573 ns    943688890 ns            1
RZ<double>/LM/24                             3806464702 ns   3806218363 ns            1
RY<double>/LM/6                                    7518 ns         7518 ns        94125
RY<double>/LM/8                                   14562 ns        14560 ns        47789
RY<double>/LM/10                                  41485 ns        41485 ns        16948
RY<double>/LM/12                                 150559 ns       150549 ns         4696
RY<double>/LM/14                                 551932 ns       551911 ns         1275
RY<double>/LM/16                                2287950 ns      2287926 ns          310
RY<double>/LM/18                                9290877 ns      9289788 ns           76
RY<double>/LM/20                               46812477 ns     46808075 ns           13
RY<double>/LM/22                              271523921 ns    271486709 ns            3
RY<double>/LM/24                             1124598676 ns   1124559715 ns            1
RX<double>/LM/6                                    8285 ns         8285 ns        85326
RX<double>/LM/8                                   17395 ns        17395 ns        40285
