```
$ ./bin/bench_kernels 
2023-01-11T22:23:50+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 6.83, 6.42, 6.08
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
SWAP<float>/AVX2/8                                 4828 ns         4828 ns       145501
SWAP<float>/AVX2/10                                8200 ns         8199 ns        88564
SWAP<float>/AVX2/12                               21163 ns        21162 ns        32006
SWAP<float>/AVX2/14                               78233 ns        78230 ns         8640
SWAP<float>/AVX2/16                              274289 ns       274278 ns         2274
SWAP<float>/AVX2/18                             2360217 ns      2360092 ns          293
SWAP<float>/AVX2/20                            10355129 ns     10354033 ns           67
SWAP<float>/AVX2/22                            83485089 ns     83479692 ns            8
SWAP<float>/AVX2/24                           383698449 ns    383549442 ns            2
PhaseShift<float>/AVX2/6                           4854 ns         4854 ns       154069
PhaseShift<float>/AVX2/8                           6129 ns         6129 ns       112238
PhaseShift<float>/AVX2/10                         11579 ns        11578 ns        61605
PhaseShift<float>/AVX2/12                         31313 ns        31313 ns        21303
PhaseShift<float>/AVX2/14                        121636 ns       121630 ns         5729
PhaseShift<float>/AVX2/16                        449222 ns       449213 ns         1553
PhaseShift<float>/AVX2/18                       2395411 ns      2395380 ns          279
PhaseShift<float>/AVX2/20                      12617642 ns     12617492 ns           60
PhaseShift<float>/AVX2/22                     104381827 ns    104376894 ns            6
PhaseShift<float>/AVX2/24                     372372784 ns    372360343 ns            2
Hadamard<float>/AVX2/6                             3969 ns         3969 ns       169890
Hadamard<float>/AVX2/8                             5413 ns         5413 ns       118558
Hadamard<float>/AVX2/10                           11352 ns        11352 ns        59857
Hadamard<float>/AVX2/12                          103304 ns       103301 ns        16027
Hadamard<float>/AVX2/14                          134859 ns       134859 ns         3968
Hadamard<float>/AVX2/16                          570968 ns       570960 ns         1399
Hadamard<float>/AVX2/18                         4742197 ns      4742047 ns          208
Hadamard<float>/AVX2/20                        17690307 ns     17690361 ns           46
Hadamard<float>/AVX2/22                       115152197 ns    115152564 ns            6
Hadamard<float>/AVX2/24                       518221868 ns    518223412 ns            1
SingleQubitOp<float>/AVX2/6/1                      3313 ns         3313 ns       211915
SingleQubitOp<float>/AVX2/8/1                      5636 ns         5636 ns       126913
SingleQubitOp<float>/AVX2/10/1                    14205 ns        14205 ns        50029
SingleQubitOp<float>/AVX2/12/1                    48914 ns        48913 ns        14253
SingleQubitOp<float>/AVX2/14/1                   200965 ns       200963 ns         3591
SingleQubitOp<float>/AVX2/16/1                   794469 ns       794464 ns          871
SingleQubitOp<float>/AVX2/18/1                  3810146 ns      3810158 ns          181
SingleQubitOp<float>/AVX2/20/1                 17224122 ns     17223517 ns           41
SingleQubitOp<float>/AVX2/22/1                118604394 ns    118604663 ns            6
SingleQubitOp<float>/AVX2/24/1                546649717 ns    546651762 ns            1
GeneratorDoubleExcitation<float>/PI/6             16756 ns        16756 ns        41643
GeneratorDoubleExcitation<float>/PI/8             26615 ns        26615 ns        26885
GeneratorDoubleExcitation<float>/PI/10            53788 ns        53786 ns        13072
GeneratorDoubleExcitation<float>/PI/12           162177 ns       162173 ns         4270
GeneratorDoubleExcitation<float>/PI/14           565550 ns       565537 ns         1195
GeneratorDoubleExcitation<float>/PI/16          2298392 ns      2298398 ns          254
GeneratorDoubleExcitation<float>/PI/18          9965229 ns      9964857 ns           71
GeneratorDoubleExcitation<float>/PI/20         52143121 ns     52137287 ns           12
GeneratorDoubleExcitation<float>/PI/22        288769029 ns    288761855 ns            3
GeneratorDoubleExcitation<float>/PI/24       1278178794 ns   1278145314 ns            1
GeneratorRX<float>/PI/6                           15485 ns        15484 ns        45958
GeneratorRX<float>/PI/8                           26319 ns        26317 ns        26602
GeneratorRX<float>/PI/10                          65529 ns        65526 ns        10762
GeneratorRX<float>/PI/12                         191636 ns       191631 ns         3679
GeneratorRX<float>/PI/14                         677499 ns       677491 ns         1033
GeneratorRX<float>/PI/16                        2636004 ns      2635706 ns          266
GeneratorRX<float>/PI/18                       11331352 ns     11330106 ns           61
GeneratorRX<float>/PI/20                       49449916 ns     49441282 ns           14
GeneratorRX<float>/PI/22                      276232446 ns    276218051 ns            2
GeneratorRX<float>/PI/24                     2636444412 ns   2635616028 ns            1
GeneratorDoubleExcitationPlus<float>/PI/6         16549 ns        16548 ns        42285
GeneratorDoubleExcitationPlus<float>/PI/8         26785 ns        26784 ns        26184
GeneratorDoubleExcitationPlus<float>/PI/10        60845 ns        60841 ns        11519
GeneratorDoubleExcitationPlus<float>/PI/12       190921 ns       190911 ns         3614
GeneratorDoubleExcitationPlus<float>/PI/14       761876 ns       761819 ns          996
GeneratorDoubleExcitationPlus<float>/PI/16      2835743 ns      2835748 ns          216
GeneratorDoubleExcitationPlus<float>/PI/18     13107181 ns     13106237 ns           51
GeneratorDoubleExcitationPlus<float>/PI/20     82642625 ns     82625740 ns           10
GeneratorDoubleExcitationPlus<float>/PI/22    346030391 ns    345959641 ns            2
GeneratorDoubleExcitationPlus<float>/PI/24   1338005688 ns   1337893415 ns            1
GeneratorIsingXX<float>/PI/6                      15163 ns        15161 ns        46424
GeneratorIsingXX<float>/PI/8                      24481 ns        24479 ns        28989
GeneratorIsingXX<float>/PI/10                     56279 ns        56274 ns        12579
GeneratorIsingXX<float>/PI/12                    152245 ns       152233 ns         4569
GeneratorIsingXX<float>/PI/14                    516531 ns       516516 ns         1357
GeneratorIsingXX<float>/PI/16                   2012760 ns      2012486 ns          354
GeneratorIsingXX<float>/PI/18                   8372204 ns      8371578 ns           84
GeneratorIsingXX<float>/PI/20                  35957962 ns     35955828 ns           19
GeneratorIsingXX<float>/PI/22                 211282684 ns    211245958 ns            3
GeneratorIsingXX<float>/PI/24                1573431699 ns   1573341918 ns            1
GeneratorDoubleExcitationMinus<float>/PI/6        15374 ns        15374 ns        45269
GeneratorDoubleExcitationMinus<float>/PI/8        21987 ns        21987 ns        31755
GeneratorDoubleExcitationMinus<float>/PI/10       39173 ns        39170 ns        17487
GeneratorDoubleExcitationMinus<float>/PI/12      106401 ns       106389 ns         6616
GeneratorDoubleExcitationMinus<float>/PI/14      337703 ns       337663 ns         2077
GeneratorDoubleExcitationMinus<float>/PI/16     1241016 ns      1240751 ns          561
GeneratorDoubleExcitationMinus<float>/PI/18     4942492 ns      4941797 ns          141
GeneratorDoubleExcitationMinus<float>/PI/20    21424784 ns     21421968 ns           32
GeneratorDoubleExcitationMinus<float>/PI/22   112499212 ns    112468787 ns            6
GeneratorDoubleExcitationMinus<float>/PI/24   450320936 ns    450270947 ns            2
GeneratorRZ<float>/PI/6                           14628 ns        14628 ns        48354
GeneratorRZ<float>/PI/8                           24298 ns        24297 ns        29509
GeneratorRZ<float>/PI/10                          56344 ns        56340 ns        12454
GeneratorRZ<float>/PI/12                         155988 ns       155982 ns         4457
GeneratorRZ<float>/PI/14                         555986 ns       555949 ns         1266
GeneratorRZ<float>/PI/16                        2121535 ns      2121268 ns          334
GeneratorRZ<float>/PI/18                        9383859 ns      9382792 ns           76
GeneratorRZ<float>/PI/20                       39990446 ns     39980902 ns           17
GeneratorRZ<float>/PI/22                      220190710 ns    220027792 ns            3
GeneratorRZ<float>/PI/24                     2424210789 ns   2423947790 ns            1
GeneratorCRZ<float>/PI/6                          14880 ns        14879 ns        47261
GeneratorCRZ<float>/PI/8                          22572 ns        22570 ns        31163
GeneratorCRZ<float>/PI/10                         48334 ns        48330 ns        14415
GeneratorCRZ<float>/PI/12                        126632 ns       126622 ns         5522
GeneratorCRZ<float>/PI/14                        442579 ns       442527 ns         1577
GeneratorCRZ<float>/PI/16                       1707838 ns      1707827 ns          414
GeneratorCRZ<float>/PI/18                       7614801 ns      7613683 ns           95
GeneratorCRZ<float>/PI/20                      32567667 ns     32559041 ns           21
GeneratorCRZ<float>/PI/22                     194667176 ns    194633733 ns            4
GeneratorCRZ<float>/PI/24                    1582391052 ns   1582310349 ns            1
GeneratorControlledPhaseShift<float>/PI/6         14582 ns        14581 ns        48138
GeneratorControlledPhaseShift<float>/PI/8         21888 ns        21886 ns        32500
GeneratorControlledPhaseShift<float>/PI/10        47850 ns        47849 ns        14359
GeneratorControlledPhaseShift<float>/PI/12       126318 ns       126310 ns         5529
GeneratorControlledPhaseShift<float>/PI/14       441455 ns       441450 ns         1658
GeneratorControlledPhaseShift<float>/PI/16      1640696 ns      1640568 ns          425
GeneratorControlledPhaseShift<float>/PI/18      7432821 ns      7432313 ns           97
GeneratorControlledPhaseShift<float>/PI/20     32305733 ns     32298512 ns           21
GeneratorControlledPhaseShift<float>/PI/22    188460871 ns    188432244 ns            4
GeneratorControlledPhaseShift<float>/PI/24   1587374136 ns   1587130540 ns            1
GeneratorCRX<float>/PI/6                          14848 ns        14847 ns        46996
GeneratorCRX<float>/PI/8                          23222 ns        23221 ns        30017
GeneratorCRX<float>/PI/10                         53855 ns        53851 ns        13116
GeneratorCRX<float>/PI/12                        140843 ns       140838 ns         4966
GeneratorCRX<float>/PI/14                        498973 ns       498924 ns         1431
GeneratorCRX<float>/PI/16                       1952550 ns      1952319 ns          369
GeneratorCRX<float>/PI/18                       8416713 ns      8414921 ns           85
GeneratorCRX<float>/PI/20                      35987047 ns     35982181 ns           19
GeneratorCRX<float>/PI/22                     213861775 ns    213838207 ns            3
GeneratorCRX<float>/PI/24                    1688626992 ns   1688521723 ns            1
