```
$ docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-02T06:59:47+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 1.00, 0.63, 0.57
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
RX<double>/PI/14                                1315548 ns      1315474 ns          530
RX<double>/PI/16                                5216203 ns      5215153 ns          134
RX<double>/PI/18                               21355173 ns     21352939 ns           33
RX<double>/PI/20                               97488866 ns     97469731 ns            7
RX<double>/PI/22                              460555294 ns    460501891 ns            2
RX<double>/PI/24                             3272802873 ns   3272281499 ns            1
RY<double>/PI/6                                   21898 ns        21897 ns        31909
RY<double>/PI/8                                   40641 ns        40637 ns        17255
RY<double>/PI/10                                 109012 ns       108999 ns         6398
RY<double>/PI/12                                 359091 ns       359022 ns         1969
RY<double>/PI/14                                1340785 ns      1340685 ns          524
RY<double>/PI/16                                5298649 ns      5297853 ns          132
RY<double>/PI/18                               21477276 ns     21476109 ns           32
RY<double>/PI/20                               94741132 ns     94730684 ns            7
RY<double>/PI/22                              450244479 ns    450161466 ns            2
RY<double>/PI/24                             3199910617 ns   3197190296 ns            1
T<double>/PI/6                                    23517 ns        23514 ns        29822
T<double>/PI/8                                    49431 ns        49425 ns        14111
T<double>/PI/10                                  146264 ns       146229 ns         4821
T<double>/PI/12                                  511761 ns       511675 ns         1366
T<double>/PI/14                                 2006868 ns      2006638 ns          355
T<double>/PI/16                                 7756281 ns      7755291 ns           91
T<double>/PI/18                                31255825 ns     31248404 ns           22
T<double>/PI/20                               133933690 ns    133893671 ns            5
T<double>/PI/22                               589475665 ns    589398253 ns            1
T<double>/PI/24                              3772027584 ns   3770204307 ns            1
PhaseShift<double>/PI/6                           24898 ns        24896 ns        28131
PhaseShift<double>/PI/8                           50110 ns        50108 ns        13961
PhaseShift<double>/PI/10                         144627 ns       144614 ns         4867
PhaseShift<double>/PI/12                         490285 ns       490177 ns         1396
PhaseShift<double>/PI/14                        1883092 ns      1882998 ns          376
PhaseShift<double>/PI/16                        7424550 ns      7423383 ns           93
PhaseShift<double>/PI/18                       29757279 ns     29752657 ns           23
PhaseShift<double>/PI/20                      128865678 ns    128857393 ns            5
PhaseShift<double>/PI/22                      571721774 ns    571573803 ns            1
PhaseShift<double>/PI/24                     3689311026 ns   3685560746 ns            1
IsingXX<double>/PI/6                              21014 ns        21014 ns        33441
IsingXX<double>/PI/8                              35194 ns        35193 ns        19800
IsingXX<double>/PI/10                             83697 ns        83693 ns         8394
IsingXX<double>/PI/12                            243902 ns       243877 ns         2886
IsingXX<double>/PI/14                            866538 ns       866488 ns          810
IsingXX<double>/PI/16                           3455621 ns      3455500 ns          202
IsingXX<double>/PI/18                          14179827 ns     14179080 ns           49
IsingXX<double>/PI/20                          69559030 ns     69553744 ns            9
IsingXX<double>/PI/22                         357871443 ns    357423357 ns            2
IsingXX<double>/PI/24                        1482023092 ns   1481919302 ns            1
IsingZZ<double>/PI/6                              29742 ns        29740 ns        23458
IsingZZ<double>/PI/8                              70985 ns        70985 ns         9782
IsingZZ<double>/PI/10                            233132 ns       233119 ns         2967
IsingZZ<double>/PI/12                            874220 ns       874198 ns          804
IsingZZ<double>/PI/14                           3369286 ns      3368969 ns          206
IsingZZ<double>/PI/16                          13585707 ns     13584362 ns           50
IsingZZ<double>/PI/18                          57235049 ns     57233426 ns           12
IsingZZ<double>/PI/20                         236398607 ns    236385474 ns            3
IsingZZ<double>/PI/22                        1004859325 ns   1004804000 ns            1
IsingZZ<double>/PI/24                        4098840481 ns   4098470701 ns            1
DoubleExcitationPlus<double>/PI/6                 30193 ns        30190 ns        23370
DoubleExcitationPlus<double>/PI/8                 63526 ns        63522 ns        11074
DoubleExcitationPlus<double>/PI/10               192524 ns       192519 ns         3631
DoubleExcitationPlus<double>/PI/12               748393 ns       748323 ns          938
DoubleExcitationPlus<double>/PI/14              2898916 ns      2898692 ns          237
DoubleExcitationPlus<double>/PI/16             12049237 ns     12047744 ns           58
DoubleExcitationPlus<double>/PI/18             53756627 ns     53748352 ns           10
DoubleExcitationPlus<double>/PI/20            222088484 ns    222065822 ns            3
DoubleExcitationPlus<double>/PI/22            951207722 ns    951136161 ns            1
DoubleExcitationPlus<double>/PI/24           3953007735 ns   3952663688 ns            1
PauliZ<double>/PI/6                               20222 ns        20221 ns        34674
PauliZ<double>/PI/8                               38124 ns        38120 ns        18415
PauliZ<double>/PI/10                             102358 ns       102344 ns         6791
PauliZ<double>/PI/12                             326061 ns       326041 ns         2128
PauliZ<double>/PI/14                            1227153 ns      1227084 ns          573
PauliZ<double>/PI/16                            4829560 ns      4829158 ns          143
PauliZ<double>/PI/18                           19971498 ns     19969467 ns           35
PauliZ<double>/PI/20                           85150696 ns     85142226 ns            8
PauliZ<double>/PI/22                          393530487 ns    393505285 ns            2
PauliZ<double>/PI/24                         3019917602 ns   3019555431 ns            1
Hadamard<double>/PI/6                             20489 ns        20487 ns        33990
Hadamard<double>/PI/8                             39744 ns        39741 ns        17595
Hadamard<double>/PI/10                           108326 ns       108319 ns         6473
Hadamard<double>/PI/12                           350573 ns       350555 ns         1992
Hadamard<double>/PI/14                          1309413 ns      1309343 ns          538
Hadamard<double>/PI/16                          5174416 ns      5174121 ns          135
Hadamard<double>/PI/18                         21130559 ns     21128126 ns           33
Hadamard<double>/PI/20                         92800893 ns     92798192 ns            7
Hadamard<double>/PI/22                        440212213 ns    440191094 ns            2
Hadamard<double>/PI/24                       3178058919 ns   3174990261 ns            1
MultiRZ<double>/PI/6/2                            26050 ns        26048 ns        26853
MultiRZ<double>/PI/8/2                            57363 ns        57362 ns        12262
MultiRZ<double>/PI/10/2                          180729 ns       180708 ns         3855
MultiRZ<double>/PI/12/2                          652667 ns       652633 ns         1087
MultiRZ<double>/PI/14/2                         2489582 ns      2489544 ns          281
MultiRZ<double>/PI/16/2                         9972680 ns      9971805 ns           70
MultiRZ<double>/PI/18/2                        40150725 ns     40147066 ns           17
MultiRZ<double>/PI/20/2                       169870418 ns    169823746 ns            4
MultiRZ<double>/PI/22/2                       717578277 ns    717579185 ns            1
MultiRZ<double>/PI/24/2                      3580486741 ns   3580217002 ns            1
MultiRZ<double>/PI/6/4                            26674 ns        26672 ns        26319
MultiRZ<double>/PI/8/4                            54662 ns        54660 ns        12702
MultiRZ<double>/PI/10/4                          166186 ns       166181 ns         4197
MultiRZ<double>/PI/12/4                          616907 ns       616837 ns         1135
MultiRZ<double>/PI/14/4                         2391912 ns      2391630 ns          296
MultiRZ<double>/PI/16/4                         9621914 ns      9621927 ns           70
MultiRZ<double>/PI/18/4                        39499688 ns     39499755 ns           17
MultiRZ<double>/PI/20/4                       167924737 ns    167916084 ns            4
MultiRZ<double>/PI/22/4                       755075570 ns    754996611 ns            1
MultiRZ<double>/PI/24/4                      3068747388 ns   3068490540 ns            1
ControlledPhaseShift<double>/PI/6                 21486 ns        21485 ns        32701
ControlledPhaseShift<double>/PI/8                 37209 ns        37208 ns        18669
ControlledPhaseShift<double>/PI/10                89846 ns        89845 ns         7790
ControlledPhaseShift<double>/PI/12               271871 ns       271827 ns         2579
ControlledPhaseShift<double>/PI/14               976892 ns       976771 ns          719
ControlledPhaseShift<double>/PI/16              3900199 ns      3899774 ns          178
ControlledPhaseShift<double>/PI/18             16016016 ns     16014726 ns           44
ControlledPhaseShift<double>/PI/20             69529795 ns     69520666 ns            9
ControlledPhaseShift<double>/PI/22            332628510 ns    332568476 ns            2
ControlledPhaseShift<double>/PI/24           1436845964 ns   1436687769 ns            1
DoubleExcitation<double>/PI/6                     19342 ns        19341 ns        36645
DoubleExcitation<double>/PI/8                     24275 ns        24273 ns        28628
DoubleExcitation<double>/PI/10                    35615 ns        35611 ns        19487
DoubleExcitation<double>/PI/12                    77904 ns        77891 ns         8713
DoubleExcitation<double>/PI/14                   207075 ns       207053 ns         3378
DoubleExcitation<double>/PI/16                   748075 ns       747972 ns          926
DoubleExcitation<double>/PI/18                  3267023 ns      3266508 ns          211
DoubleExcitation<double>/PI/20                 17106950 ns     17105660 ns           37
DoubleExcitation<double>/PI/22                130544257 ns    130528770 ns            6
DoubleExcitation<double>/PI/24                501634222 ns    501565337 ns            2
DoubleExcitationMinus<double>/PI/6                30150 ns        30147 ns        23096
DoubleExcitationMinus<double>/PI/8                63418 ns        63416 ns        11087
DoubleExcitationMinus<double>/PI/10              195746 ns       195739 ns         3549
DoubleExcitationMinus<double>/PI/12              746391 ns       746295 ns          941
DoubleExcitationMinus<double>/PI/14             2952560 ns      2951807 ns          239
DoubleExcitationMinus<double>/PI/16            12020067 ns     12016799 ns           57
DoubleExcitationMinus<double>/PI/18            51032821 ns     51022836 ns           13
DoubleExcitationMinus<double>/PI/20           220212177 ns    220185961 ns            3
DoubleExcitationMinus<double>/PI/22           980817299 ns    980589488 ns            1
DoubleExcitationMinus<double>/PI/24          3876645291 ns   3875982357 ns            1
PauliY<double>/PI/6                               20814 ns        20812 ns        34340
PauliY<double>/PI/8                               39740 ns        39733 ns        17418
PauliY<double>/PI/10                             108488 ns       108474 ns         6458
PauliY<double>/PI/12                             357328 ns       357239 ns         1968
PauliY<double>/PI/14                            1342910 ns      1342729 ns          522
PauliY<double>/PI/16                            5273496 ns      5272691 ns          131
PauliY<double>/PI/18                           21611329 ns     21608419 ns           33
PauliY<double>/PI/20                           94886958 ns     94876103 ns            7
PauliY<double>/PI/22                          444465011 ns    444393157 ns            2
PauliY<double>/PI/24                         3184413815 ns   3184097542 ns            1
IsingYY<double>/PI/6                              20256 ns        20252 ns        34452
IsingYY<double>/PI/8                              33973 ns        33969 ns        20454
IsingYY<double>/PI/10                             80524 ns        80514 ns         8673
IsingYY<double>/PI/12                            230013 ns       229977 ns         3027
IsingYY<double>/PI/14                            821175 ns       821050 ns          830
IsingYY<double>/PI/16                           3284982 ns      3284350 ns          216
IsingYY<double>/PI/18                          13399725 ns     13396066 ns           52
IsingYY<double>/PI/20                          64569584 ns     64562046 ns            9
IsingYY<double>/PI/22                         350834380 ns    350806896 ns            2
IsingYY<double>/PI/24                        1417419279 ns   1417094451 ns            1
CRot<double>/PI/6                                 34010 ns        34005 ns        20792
CRot<double>/PI/8                                 75083 ns        75074 ns         9336
CRot<double>/PI/10                               231543 ns       231515 ns         3026
CRot<double>/PI/12                               832542 ns       832429 ns          850
CRot<double>/PI/14                              3220348 ns      3220033 ns          220
CRot<double>/PI/16                             12789833 ns     12788345 ns           55
CRot<double>/PI/18                             51770143 ns     51762351 ns           13
CRot<double>/PI/20                            212971933 ns    212950894 ns            3
CRot<double>/PI/22                            887429256 ns    887254886 ns            1
CRot<double>/PI/24                           3649616024 ns   3649162232 ns            1
CRY<double>/PI/6                                  19391 ns        19389 ns        35999
CRY<double>/PI/8                                  31873 ns        31871 ns        22145
CRY<double>/PI/10                                 71041 ns        71031 ns         9931
CRY<double>/PI/12                                196428 ns       196390 ns         3631
CRY<double>/PI/14                                700260 ns       700094 ns         1023
CRY<double>/PI/16                               2769855 ns      2769635 ns          251
CRY<double>/PI/18                              11158576 ns     11157143 ns           63
CRY<double>/PI/20                              48765053 ns     48761936 ns           12
CRY<double>/PI/22                             255345571 ns    255321257 ns            3
CRY<double>/PI/24                            1787360145 ns   1786392591 ns            1
CRZ<double>/PI/6                                  23907 ns        23904 ns        29478
CRZ<double>/PI/8                                  47787 ns        47781 ns        14743
CRZ<double>/PI/10                                135749 ns       135726 ns         5126
CRZ<double>/PI/12                                454162 ns       454107 ns         1516
CRZ<double>/PI/14                               1753123 ns      1752748 ns          403
CRZ<double>/PI/16                               6947346 ns      6945286 ns          101
CRZ<double>/PI/18                              28204541 ns     28200450 ns           25
CRZ<double>/PI/20                             122044154 ns    122038391 ns            5
CRZ<double>/PI/22                             526765751 ns    526691095 ns            1
CRZ<double>/PI/24                            2187022496 ns   2186637895 ns            1
CRX<double>/PI/6                                  19510 ns        19507 ns        36142
CRX<double>/PI/8                                  31822 ns        31818 ns        22324
CRX<double>/PI/10                                 70254 ns        70245 ns         9958
CRX<double>/PI/12                                192853 ns       192817 ns         3632
CRX<double>/PI/14                                676245 ns       676101 ns         1033
CRX<double>/PI/16                               2725033 ns      2724708 ns          261
CRX<double>/PI/18                              10892071 ns     10890576 ns           63
CRX<double>/PI/20                              53206335 ns     53195872 ns           11
CRX<double>/PI/22                             280954541 ns    280902865 ns            3
CRX<double>/PI/24                            1183548369 ns   1183306385 ns            1
S<double>/PI/6                                    23384 ns        23379 ns        29967
S<double>/PI/8                                    48812 ns        48806 ns        14279
S<double>/PI/10                                  148025 ns       148000 ns         4850
S<double>/PI/12                                  518544 ns       518429 ns         1362
S<double>/PI/14                                 1969859 ns      1969487 ns          359
S<double>/PI/16                                 7657335 ns      7655483 ns           92
S<double>/PI/18                                30697018 ns     30693753 ns           23
S<double>/PI/20                               130708690 ns    130694284 ns            5
S<double>/PI/22                               577643884 ns    577495801 ns            1
S<double>/PI/24                              3741494268 ns   3740912728 ns            1
SingleQubitOp<double>/PI/6/1                      22541 ns        22539 ns        31316
SingleQubitOp<double>/PI/8/1                      50696 ns        50696 ns        13904
SingleQubitOp<double>/PI/10/1                    156491 ns       156479 ns         4474
SingleQubitOp<double>/PI/12/1                    550669 ns       550591 ns         1266
SingleQubitOp<double>/PI/14/1                   2133199 ns      2132987 ns          327
SingleQubitOp<double>/PI/16/1                   8489325 ns      8488935 ns           83
SingleQubitOp<double>/PI/18/1                  34723638 ns     34716019 ns           20
SingleQubitOp<double>/PI/20/1                 145685567 ns    145670282 ns            5
SingleQubitOp<double>/PI/22/1                 634156268 ns    634111621 ns            1
SingleQubitOp<double>/PI/24/1                3952431319 ns   3951224956 ns            1
TwoQubitOp<double>/PI/6/2                         66330 ns        66318 ns        10524
TwoQubitOp<double>/PI/8/2                        225727 ns       225703 ns         3112
TwoQubitOp<double>/PI/10/2                       849463 ns       849334 ns          826
TwoQubitOp<double>/PI/12/2                      3336900 ns      3336365 ns          209
TwoQubitOp<double>/PI/14/2                     13220494 ns     13219185 ns           53
TwoQubitOp<double>/PI/16/2                     53004352 ns     52994761 ns           13
TwoQubitOp<double>/PI/18/2                    211379075 ns    211343252 ns            3
TwoQubitOp<double>/PI/20/2                    860490523 ns    860331224 ns            1
TwoQubitOp<double>/PI/22/2                   3466605719 ns   3466173923 ns            1
TwoQubitOp<double>/PI/24/2                   14684067747 ns   14681264097 ns            1
MultiQubitOp<double>/PI/6/3                       75928 ns        75922 ns         9156
MultiQubitOp<double>/PI/8/3                      255494 ns       255463 ns         2728
MultiQubitOp<double>/PI/10/3                     964531 ns       964435 ns          725
MultiQubitOp<double>/PI/12/3                    3792787 ns      3792541 ns          185
MultiQubitOp<double>/PI/14/3                   15026565 ns     15025566 ns           46
MultiQubitOp<double>/PI/16/3                   58782451 ns     58779482 ns           12
MultiQubitOp<double>/PI/18/3                  230972159 ns    230931178 ns            3
MultiQubitOp<double>/PI/20/3                  934085511 ns    933924640 ns            1
MultiQubitOp<double>/PI/22/3                 3771571608 ns   3770909556 ns            1
MultiQubitOp<double>/PI/24/3                 15129920246 ns   15127514672 ns            1
MultiQubitOp<double>/PI/6/4                      123067 ns       123055 ns         5688
MultiQubitOp<double>/PI/8/4                      439801 ns       439794 ns         1586
MultiQubitOp<double>/PI/10/4                    1705548 ns      1705531 ns          412
MultiQubitOp<double>/PI/12/4                    6753997 ns      6753555 ns          104
MultiQubitOp<double>/PI/14/4                   27831057 ns     27827158 ns           25
MultiQubitOp<double>/PI/16/4                  105372465 ns    105365148 ns            7
MultiQubitOp<double>/PI/18/4                  417127099 ns    417093747 ns            2
MultiQubitOp<double>/PI/20/4                 1688688342 ns   1688501720 ns            1
MultiQubitOp<double>/PI/22/4                 6741803676 ns   6741262403 ns            1
MultiQubitOp<double>/PI/24/4                 27046914624 ns   27043605504 ns            1
MultiQubitOp<double>/PI/6/5                      218282 ns       218252 ns         3217
MultiQubitOp<double>/PI/8/5                      817478 ns       817417 ns          851
MultiQubitOp<double>/PI/10/5                    3212913 ns      3212661 ns          219
MultiQubitOp<double>/PI/12/5                   12680762 ns     12680183 ns           54
MultiQubitOp<double>/PI/14/5                   50829788 ns     50824270 ns           14
MultiQubitOp<double>/PI/16/5                  196196578 ns    196186966 ns            4
MultiQubitOp<double>/PI/18/5                  787732586 ns    787677955 ns            1
MultiQubitOp<double>/PI/20/5                 3147054937 ns   3146725366 ns            1
MultiQubitOp<double>/PI/22/5                 12581309227 ns   12580058603 ns            1
MultiQubitOp<double>/PI/24/5                 50505191335 ns   50499769554 ns            1
GeneratorPhaseShift<double>/LM/6                   6369 ns         6368 ns       110358
GeneratorPhaseShift<double>/LM/8                  10924 ns        10924 ns        63667
GeneratorPhaseShift<double>/LM/10                 28413 ns        28410 ns        24608
GeneratorPhaseShift<double>/LM/12                 99044 ns        99042 ns         7076
GeneratorPhaseShift<double>/LM/14                377485 ns       377454 ns         1854
GeneratorPhaseShift<double>/LM/16               1518039 ns      1517937 ns          462
GeneratorPhaseShift<double>/LM/18               6213443 ns      6211733 ns          114
GeneratorPhaseShift<double>/LM/20              31108139 ns     31104789 ns           23
GeneratorPhaseShift<double>/LM/22             189913981 ns    189889704 ns            4
GeneratorPhaseShift<double>/LM/24             772525836 ns    772406320 ns            1
GeneratorRX<double>/LM/6                           7067 ns         7067 ns        98961
GeneratorRX<double>/LM/8                          13970 ns        13969 ns        49976
GeneratorRX<double>/LM/10                         40371 ns        40367 ns        17424
GeneratorRX<double>/LM/12                        146716 ns       146698 ns         4768
GeneratorRX<double>/LM/14                        605240 ns       605203 ns         1204
GeneratorRX<double>/LM/16                       2327722 ns      2327330 ns          304
GeneratorRX<double>/LM/18                       9646928 ns      9645850 ns           73
GeneratorRX<double>/LM/20                      49937433 ns     49927203 ns           12
GeneratorRX<double>/LM/22                     285051575 ns    285010630 ns            3
GeneratorRX<double>/LM/24                    1139000488 ns   1138712289 ns            1
GeneratorRY<double>/LM/6                           6620 ns         6619 ns       105372
GeneratorRY<double>/LM/8                          13094 ns        13092 ns        53241
GeneratorRY<double>/LM/10                         38059 ns        38056 ns        18482
GeneratorRY<double>/LM/12                        138717 ns       138708 ns         5044
GeneratorRY<double>/LM/14                        539404 ns       539293 ns         1308
GeneratorRY<double>/LM/16                       2212311 ns      2212294 ns          318
GeneratorRY<double>/LM/18                       9079455 ns      9077290 ns           76
GeneratorRY<double>/LM/20                      46152710 ns     46136015 ns           13
GeneratorRY<double>/LM/22                     276716795 ns    276642268 ns            3
GeneratorRY<double>/LM/24                    1086737284 ns   1086626350 ns            1
GeneratorIsingXX<double>/LM/6                      6305 ns         6304 ns       112037
GeneratorIsingXX<double>/LM/8                     11716 ns        11715 ns        59727
GeneratorIsingXX<double>/LM/10                    33797 ns        33795 ns        20618
GeneratorIsingXX<double>/LM/12                   123743 ns       123732 ns         5660
GeneratorIsingXX<double>/LM/14                   472319 ns       472276 ns         1480
GeneratorIsingXX<double>/LM/16                  1986720 ns      1986513 ns          352
GeneratorIsingXX<double>/LM/18                  8747726 ns      8747453 ns           80
GeneratorIsingXX<double>/LM/20                 47172709 ns     47163598 ns           13
GeneratorIsingXX<double>/LM/22                280787672 ns    280757295 ns            3
GeneratorIsingXX<double>/LM/24               1154087834 ns   1153853413 ns            1
GeneratorIsingXY<double>/LM/6                      6210 ns         6209 ns       113142
GeneratorIsingXY<double>/LM/8                     11329 ns        11328 ns        61761
GeneratorIsingXY<double>/LM/10                    32111 ns        32110 ns        21685
GeneratorIsingXY<double>/LM/12                   133426 ns       133413 ns         5489
GeneratorIsingXY<double>/LM/14                   534877 ns       534816 ns         1262
GeneratorIsingXY<double>/LM/16                  2304462 ns      2303990 ns          299
GeneratorIsingXY<double>/LM/18                 10292793 ns     10292128 ns           67
GeneratorIsingXY<double>/LM/20                 54674769 ns     54661276 ns           12
GeneratorIsingXY<double>/LM/22                313475030 ns    313423724 ns            2
GeneratorIsingXY<double>/LM/24               1254053365 ns   1253849814 ns            1
GeneratorMultiRZ<double>/LM/6/2                    6969 ns         6967 ns       100634
GeneratorMultiRZ<double>/LM/8/2                   15597 ns        15595 ns        44682
GeneratorMultiRZ<double>/LM/10/2                  49257 ns        49252 ns        14309
GeneratorMultiRZ<double>/LM/12/2                 183742 ns       183712 ns         3805
GeneratorMultiRZ<double>/LM/14/2                 709566 ns       709450 ns          985
GeneratorMultiRZ<double>/LM/16/2                2869615 ns      2869217 ns          245
GeneratorMultiRZ<double>/LM/18/2               11598470 ns     11596337 ns           59
GeneratorMultiRZ<double>/LM/20/2               54020925 ns     54014463 ns           11
GeneratorMultiRZ<double>/LM/22/2              282537160 ns    282512712 ns            2
GeneratorMultiRZ<double>/LM/24/2             1136867257 ns   1136677989 ns            1
GeneratorMultiRZ<double>/LM/6/4                    6785 ns         6784 ns       104044
GeneratorMultiRZ<double>/LM/8/4                   15220 ns        15219 ns        46100
GeneratorMultiRZ<double>/LM/10/4                  48297 ns        48290 ns        14565
GeneratorMultiRZ<double>/LM/12/4                 181780 ns       181752 ns         3901
GeneratorMultiRZ<double>/LM/14/4                 712656 ns       712532 ns          981
GeneratorMultiRZ<double>/LM/16/4                2884143 ns      2883621 ns          243
GeneratorMultiRZ<double>/LM/18/4               11725206 ns     11723165 ns           59
GeneratorMultiRZ<double>/LM/20/4               54896817 ns     54894971 ns           11
GeneratorMultiRZ<double>/LM/22/4              285743135 ns    285709197 ns            2
GeneratorMultiRZ<double>/LM/24/4             1153413828 ns   1153291891 ns            1
GeneratorIsingYY<double>/LM/6                      5956 ns         5955 ns       116532
GeneratorIsingYY<double>/LM/8                     10868 ns        10866 ns        64878
GeneratorIsingYY<double>/LM/10                    30826 ns        30818 ns        22734
GeneratorIsingYY<double>/LM/12                   113010 ns       112987 ns         6175
GeneratorIsingYY<double>/LM/14                   426935 ns       426856 ns         1647
GeneratorIsingYY<double>/LM/16                  1783564 ns      1783236 ns          392
GeneratorIsingYY<double>/LM/18                  8126751 ns      8125529 ns           86
GeneratorIsingYY<double>/LM/20                 43812532 ns     43800876 ns           13
GeneratorIsingYY<double>/LM/22                270980893 ns    270947237 ns            3
GeneratorIsingYY<double>/LM/24               1138517132 ns   1138311794 ns            1
GeneratorCRX<double>/LM/6                          5810 ns         5810 ns       118642
GeneratorCRX<double>/LM/8                         10577 ns        10575 ns        66023
GeneratorCRX<double>/LM/10                        30656 ns        30652 ns        23031
GeneratorCRX<double>/LM/12                       143242 ns       143217 ns         4915
GeneratorCRX<double>/LM/14                       571171 ns       571054 ns         1191
GeneratorCRX<double>/LM/16                      2539691 ns      2539210 ns          280
GeneratorCRX<double>/LM/18                     10841141 ns     10838612 ns           64
GeneratorCRX<double>/LM/20                     58158432 ns     58151642 ns           10
GeneratorCRX<double>/LM/22                    327760560 ns    327716227 ns            2
GeneratorCRX<double>/LM/24                   1330777178 ns   1330607976 ns            1
GeneratorCRY<double>/LM/6                          5916 ns         5915 ns       119181
GeneratorCRY<double>/LM/8                         11025 ns        11025 ns        63715
GeneratorCRY<double>/LM/10                        32089 ns        32088 ns        21934
GeneratorCRY<double>/LM/12                       124665 ns       124658 ns         5759
GeneratorCRY<double>/LM/14                       501532 ns       501525 ns         1000
GeneratorCRY<double>/LM/16                      2226667 ns      2226568 ns          317
GeneratorCRY<double>/LM/18                      9506710 ns      9505845 ns           75
GeneratorCRY<double>/LM/20                     48033433 ns     48030296 ns           12
GeneratorCRY<double>/LM/22                    291472643 ns    291432561 ns            2
GeneratorCRY<double>/LM/24                   1223120943 ns   1223037938 ns            1
GeneratorCRZ<double>/LM/6                          5473 ns         5472 ns       127686
GeneratorCRZ<double>/LM/8                          9020 ns         9019 ns        77836
GeneratorCRZ<double>/LM/10                        23884 ns        23882 ns        29085
GeneratorCRZ<double>/LM/12                        98083 ns        98074 ns         7030
GeneratorCRZ<double>/LM/14                       395666 ns       395642 ns         1806
GeneratorCRZ<double>/LM/16                      1786106 ns      1785947 ns          400
GeneratorCRZ<double>/LM/18                      8191607 ns      8191396 ns           88
GeneratorCRZ<double>/LM/20                     44947943 ns     44942541 ns           13
GeneratorCRZ<double>/LM/22                    256667385 ns    256627308 ns            3
GeneratorCRZ<double>/LM/24                   1145626510 ns   1145554141 ns            1
GeneratorControlledPhaseShift<double>/LM/6         5544 ns         5543 ns       126111
GeneratorControlledPhaseShift<double>/LM/8         9811 ns         9810 ns        71562
GeneratorControlledPhaseShift<double>/LM/10       27405 ns        27404 ns        25453
GeneratorControlledPhaseShift<double>/LM/12      113983 ns       113975 ns         6063
GeneratorControlledPhaseShift<double>/LM/14      444581 ns       444544 ns         1576
GeneratorControlledPhaseShift<double>/LM/16     1987704 ns      1987276 ns          359
GeneratorControlledPhaseShift<double>/LM/18     8783332 ns      8782097 ns           81
GeneratorControlledPhaseShift<double>/LM/20    46654516 ns     46645497 ns           13
GeneratorControlledPhaseShift<double>/LM/22   282959307 ns    282946513 ns            3
GeneratorControlledPhaseShift<double>/LM/24  1176680567 ns   1176536088 ns            1
GeneratorSingleExcitation<double>/LM/6            12633 ns        12632 ns        55591
GeneratorSingleExcitation<double>/LM/8            38348 ns        38345 ns        18260
GeneratorSingleExcitation<double>/LM/10          141195 ns       141191 ns         4980
GeneratorSingleExcitation<double>/LM/12          556456 ns       556382 ns         1236
GeneratorSingleExcitation<double>/LM/14         2229603 ns      2229465 ns          314
GeneratorSingleExcitation<double>/LM/16         8970554 ns      8969260 ns           78
GeneratorSingleExcitation<double>/LM/18        36582155 ns     36571940 ns           19
GeneratorSingleExcitation<double>/LM/20       155063080 ns    155036270 ns            4
GeneratorSingleExcitation<double>/LM/22       704820553 ns    704659782 ns            1
GeneratorSingleExcitation<double>/LM/24      2727308348 ns   2726878837 ns            1
GeneratorSingleExcitationMinus<double>/LM/6       10799 ns        10798 ns        64672
GeneratorSingleExcitationMinus<double>/LM/8       29466 ns        29463 ns        23807
GeneratorSingleExcitationMinus<double>/LM/10     104198 ns       104194 ns         6654
GeneratorSingleExcitationMinus<double>/LM/12     416476 ns       416427 ns         1665
GeneratorSingleExcitationMinus<double>/LM/14    1669510 ns      1669312 ns          417
GeneratorSingleExcitationMinus<double>/LM/16    6706377 ns      6705316 ns          104
GeneratorSingleExcitationMinus<double>/LM/18   27984618 ns     27983082 ns           25
GeneratorSingleExcitationMinus<double>/LM/20  119135986 ns    119113628 ns            6
GeneratorSingleExcitationMinus<double>/LM/22  523519479 ns    523382025 ns            1
GeneratorSingleExcitationMinus<double>/LM/24 2096899258 ns   2096794293 ns            1
GeneratorRZ<double>/LM/6                           5587 ns         5586 ns       126160
GeneratorRZ<double>/LM/8                           8984 ns         8983 ns        78019
GeneratorRZ<double>/LM/10                         22057 ns        22057 ns        31773
GeneratorRZ<double>/LM/12                         80700 ns        80694 ns         8927
GeneratorRZ<double>/LM/14                        308082 ns       308080 ns         2268
GeneratorRZ<double>/LM/16                       1311154 ns      1311034 ns          540
GeneratorRZ<double>/LM/18                       5723992 ns      5723658 ns          122
GeneratorRZ<double>/LM/20                      31904387 ns     31898281 ns           22
GeneratorRZ<double>/LM/22                     192959396 ns    192924885 ns            3
GeneratorRZ<double>/LM/24                     819685249 ns    819640447 ns            1
GeneratorSingleExcitationPlus<double>/LM/6        12490 ns        12490 ns        56145
