```
$ ./benchmark_all.sh 
2023-01-01T19:40:25+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 2.37, 1.92, 1.59
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorCRZ<double>/LM/18                      7375919 ns      7375468 ns           90
GeneratorCRZ<double>/LM/20                     37822815 ns     37821531 ns           18
GeneratorCRZ<double>/LM/22                    244380815 ns    244361132 ns            3
GeneratorCRZ<double>/LM/24                   1032447640 ns   1032420868 ns            1
GeneratorCRY<double>/LM/6                          4686 ns         4685 ns       149018
GeneratorCRY<double>/LM/8                         10084 ns        10084 ns        69616
GeneratorCRY<double>/LM/10                        32077 ns        32075 ns        21693
GeneratorCRY<double>/LM/12                       138017 ns       138006 ns         5571
GeneratorCRY<double>/LM/14                       533608 ns       533554 ns         1396
GeneratorCRY<double>/LM/16                      2314988 ns      2314923 ns          307
GeneratorCRY<double>/LM/18                      9871290 ns      9870798 ns           70
GeneratorCRY<double>/LM/20                     50197543 ns     50194133 ns           12
GeneratorCRY<double>/LM/22                    295150054 ns    295137398 ns            2
GeneratorCRY<double>/LM/24                   1188744523 ns   1188680804 ns            1
GeneratorCRX<double>/LM/6                          4597 ns         4597 ns       152602
GeneratorCRX<double>/LM/8                          9418 ns         9418 ns        74553
GeneratorCRX<double>/LM/10                        29071 ns        29070 ns        23997
GeneratorCRX<double>/LM/12                       107858 ns       107841 ns         6174
GeneratorCRX<double>/LM/14                       492163 ns       492138 ns         1534
GeneratorCRX<double>/LM/16                      1978571 ns      1978385 ns          368
GeneratorCRX<double>/LM/18                      8990237 ns      8989851 ns           75
GeneratorCRX<double>/LM/20                     45084137 ns     45077995 ns           13
GeneratorCRX<double>/LM/22                    288375073 ns    288360066 ns            3
GeneratorCRX<double>/LM/24                   1147887673 ns   1147774966 ns            1
GeneratorIsingZZ<double>/LM/6                      4287 ns         4286 ns       163831
GeneratorIsingZZ<double>/LM/8                      8048 ns         8047 ns        86775
GeneratorIsingZZ<double>/LM/10                    23541 ns        23540 ns        29805
GeneratorIsingZZ<double>/LM/12                    85082 ns        85076 ns         8256
GeneratorIsingZZ<double>/LM/14                   327813 ns       327804 ns         2142
GeneratorIsingZZ<double>/LM/16                  1392658 ns      1392582 ns          506
GeneratorIsingZZ<double>/LM/18                  6628985 ns      6628621 ns           99
GeneratorIsingZZ<double>/LM/20                 33503932 ns     33502988 ns           22
GeneratorIsingZZ<double>/LM/22                204902390 ns    204889532 ns            3
GeneratorIsingZZ<double>/LM/24                803649135 ns    802619601 ns            1
GeneratorIsingYY<double>/LM/6                      4846 ns         4846 ns       142773
GeneratorIsingYY<double>/LM/8                     10490 ns        10489 ns        66540
GeneratorIsingYY<double>/LM/10                    32690 ns        32689 ns        21332
GeneratorIsingYY<double>/LM/12                   120807 ns       120799 ns         5813
GeneratorIsingYY<double>/LM/14                   471115 ns       471104 ns         1492
GeneratorIsingYY<double>/LM/16                  1965565 ns      1965509 ns          353
GeneratorIsingYY<double>/LM/18                  8878100 ns      8876531 ns           77
GeneratorIsingYY<double>/LM/20                 44182527 ns     44177734 ns           13
GeneratorIsingYY<double>/LM/22                262568900 ns    262523877 ns            3
GeneratorIsingYY<double>/LM/24               1088202162 ns   1088148462 ns            1
GeneratorIsingXY<double>/LM/6                      4641 ns         4641 ns       150805
GeneratorIsingXY<double>/LM/8                      9578 ns         9578 ns        73623
GeneratorIsingXY<double>/LM/10                    28662 ns        28658 ns        24281
GeneratorIsingXY<double>/LM/12                   110330 ns       110322 ns         6330
GeneratorIsingXY<double>/LM/14                   464652 ns       464595 ns         1638
GeneratorIsingXY<double>/LM/16                  1852633 ns      1852501 ns          378
GeneratorIsingXY<double>/LM/18                  8647876 ns      8647080 ns           79
GeneratorIsingXY<double>/LM/20                 44475744 ns     44471127 ns           13
GeneratorIsingXY<double>/LM/22                278376535 ns    278360744 ns            3
GeneratorIsingXY<double>/LM/24               1169906927 ns   1169799017 ns            1
GeneratorIsingXX<double>/LM/6                      4780 ns         4779 ns       145452
GeneratorIsingXX<double>/LM/8                     10084 ns        10084 ns        69632
GeneratorIsingXX<double>/LM/10                    31546 ns        31545 ns        22173
GeneratorIsingXX<double>/LM/12                   117241 ns       117235 ns         5928
GeneratorIsingXX<double>/LM/14                   463005 ns       462941 ns         1506
GeneratorIsingXX<double>/LM/16                  1925082 ns      1925025 ns          359
GeneratorIsingXX<double>/LM/18                  8704646 ns      8703966 ns           79
GeneratorIsingXX<double>/LM/20                 43195042 ns     43189382 ns           14
GeneratorIsingXX<double>/LM/22                262649873 ns    262613745 ns            3
GeneratorIsingXX<double>/LM/24               1117651986 ns   1117526215 ns            1
GeneratorRZ<double>/LM/6                           4819 ns         4819 ns       144596
GeneratorRZ<double>/LM/8                           9842 ns         9841 ns        70848
GeneratorRZ<double>/LM/10                         29238 ns        29237 ns        24013
GeneratorRZ<double>/LM/12                        106853 ns       106845 ns         6559
GeneratorRZ<double>/LM/14                        415989 ns       415978 ns         1670
GeneratorRZ<double>/LM/16                       1797653 ns      1797441 ns          394
GeneratorRZ<double>/LM/18                       7731016 ns      7730928 ns           89
GeneratorRZ<double>/LM/20                      39996843 ns     39988019 ns           19
GeneratorRZ<double>/LM/22                     218483470 ns    218460026 ns            3
GeneratorRZ<double>/LM/24                     884840574 ns    884744906 ns            1
GeneratorRY<double>/LM/6                           5519 ns         5518 ns       127070
GeneratorRY<double>/LM/8                          12960 ns        12959 ns        53502
GeneratorRY<double>/LM/10                         41798 ns        41795 ns        16700
GeneratorRY<double>/LM/12                        158417 ns       158415 ns         4426
GeneratorRY<double>/LM/14                        623641 ns       623568 ns         1132
GeneratorRY<double>/LM/16                       2528136 ns      2527993 ns          278
GeneratorRY<double>/LM/18                      10309051 ns     10307692 ns           66
GeneratorRY<double>/LM/20                      50948648 ns     50942655 ns           12
GeneratorRY<double>/LM/22                     274280448 ns    274256134 ns            3
GeneratorRY<double>/LM/24                    1091298673 ns   1091194943 ns            1
GeneratorSingleExcitation<double>/LM/6             8235 ns         8234 ns        84722
GeneratorSingleExcitation<double>/LM/8            25622 ns        25621 ns        27270
GeneratorSingleExcitation<double>/LM/10           95636 ns        95637 ns         7217
GeneratorSingleExcitation<double>/LM/12          376178 ns       376156 ns         1854
GeneratorSingleExcitation<double>/LM/14         1525831 ns      1525757 ns          462
GeneratorSingleExcitation<double>/LM/16         6102093 ns      6101331 ns          116
GeneratorSingleExcitation<double>/LM/18        24650701 ns     24649119 ns           28
GeneratorSingleExcitation<double>/LM/20       104875692 ns    104862613 ns            6
GeneratorSingleExcitation<double>/LM/22       476492805 ns    476474311 ns            2
GeneratorSingleExcitation<double>/LM/24      1938312832 ns   1938106977 ns            1
GeneratorRX<double>/LM/6                           5173 ns         5172 ns       134950
GeneratorRX<double>/LM/8                          11578 ns        11578 ns        59308
GeneratorRX<double>/LM/10                         36297 ns        36294 ns        19203
GeneratorRX<double>/LM/12                        135718 ns       135709 ns         5190
GeneratorRX<double>/LM/14                        528186 ns       528164 ns         1330
GeneratorRX<double>/LM/16                       2241850 ns      2241852 ns          321
GeneratorRX<double>/LM/18                       9107676 ns      9107449 ns           75
GeneratorRX<double>/LM/20                      43775855 ns     43773025 ns           13
GeneratorRX<double>/LM/22                     261236244 ns    261214726 ns            3
GeneratorRX<double>/LM/24                    1108305538 ns   1108259479 ns            1
GeneratorPhaseShift<double>/LM/6                   4628 ns         4627 ns       151756
GeneratorPhaseShift<double>/LM/8                   8844 ns         8844 ns        78233
GeneratorPhaseShift<double>/LM/10                 25220 ns        25220 ns        27828
GeneratorPhaseShift<double>/LM/12                 90462 ns        90456 ns         7755
GeneratorPhaseShift<double>/LM/14                348797 ns       348797 ns         2006
GeneratorPhaseShift<double>/LM/16               1407631 ns      1407428 ns          494
GeneratorPhaseShift<double>/LM/18               5753121 ns      5752811 ns          117
GeneratorPhaseShift<double>/LM/20              28282897 ns     28280191 ns           24
GeneratorPhaseShift<double>/LM/22             180362969 ns    180355509 ns            4
GeneratorPhaseShift<double>/LM/24             696369583 ns    696335522 ns            1
MultiRZ<double>/LM/6/2                             9654 ns         9654 ns        72449
MultiRZ<double>/LM/8/2                            24677 ns        24675 ns        28577
MultiRZ<double>/LM/10/2                           83632 ns        83622 ns         8407
MultiRZ<double>/LM/12/2                          320926 ns       320917 ns         2182
MultiRZ<double>/LM/14/2                         1266615 ns      1266423 ns          557
MultiRZ<double>/LM/16/2                         5024364 ns      5024086 ns          138
MultiRZ<double>/LM/18/2                        20116135 ns     20114784 ns           34
MultiRZ<double>/LM/20/2                        85870777 ns     85851099 ns            8
MultiRZ<double>/LM/22/2                       387381437 ns    387363728 ns            2
MultiRZ<double>/LM/24/2                      1582727587 ns   1582534859 ns            1
MultiRZ<double>/LM/6/4                             9618 ns         9617 ns        72950
MultiRZ<double>/LM/8/4                            24488 ns        24488 ns        28579
MultiRZ<double>/LM/10/4                           83063 ns        83059 ns         8411
MultiRZ<double>/LM/12/4                          316890 ns       316886 ns         2214
MultiRZ<double>/LM/14/4                         1259878 ns      1259865 ns          556
MultiRZ<double>/LM/16/4                         5039887 ns      5039398 ns          139
MultiRZ<double>/LM/18/4                        20204346 ns     20204106 ns           34
MultiRZ<double>/LM/20/4                        86162711 ns     86140326 ns            8
MultiRZ<double>/LM/22/4                       388819232 ns    388806779 ns            2
MultiRZ<double>/LM/24/4                      1578150056 ns   1578044348 ns            1
DoubleExcitationPlus<double>/LM/6                  8860 ns         8860 ns        77445
DoubleExcitationPlus<double>/LM/8                 18585 ns        18585 ns        37452
DoubleExcitationPlus<double>/LM/10                61477 ns        61472 ns        11500
DoubleExcitationPlus<double>/LM/12               250071 ns       250040 ns         2767
DoubleExcitationPlus<double>/LM/14              1010702 ns      1010702 ns          668
DoubleExcitationPlus<double>/LM/16              4439708 ns      4439343 ns          162
DoubleExcitationPlus<double>/LM/18             20018721 ns     20016683 ns           34
DoubleExcitationPlus<double>/LM/20             88603222 ns     88600188 ns            7
DoubleExcitationPlus<double>/LM/22            425134788 ns    425115243 ns            2
DoubleExcitationPlus<double>/LM/24           2055249056 ns   2055118172 ns            1
DoubleExcitationMinus<double>/LM/6                 8943 ns         8943 ns        78034
DoubleExcitationMinus<double>/LM/8                18770 ns        18770 ns        37539
DoubleExcitationMinus<double>/LM/10               62550 ns        62547 ns        11139
DoubleExcitationMinus<double>/LM/12              250811 ns       250801 ns         2627
DoubleExcitationMinus<double>/LM/14             1021435 ns      1021357 ns          627
DoubleExcitationMinus<double>/LM/16             4889731 ns      4889485 ns          142
DoubleExcitationMinus<double>/LM/18            22024252 ns     22023700 ns           33
DoubleExcitationMinus<double>/LM/20            81801147 ns     81782187 ns            7
DoubleExcitationMinus<double>/LM/22           507838389 ns    507814851 ns            2
DoubleExcitationMinus<double>/LM/24          1978223158 ns   1978096773 ns            1
DoubleExcitation<double>/LM/6                      5073 ns         5072 ns       100000
DoubleExcitation<double>/LM/8                      6431 ns         6431 ns       108761
DoubleExcitation<double>/LM/10                    12909 ns        12908 ns        54194
DoubleExcitation<double>/LM/12                    38657 ns        38657 ns        18219
DoubleExcitation<double>/LM/14                   139234 ns       139229 ns         5062
DoubleExcitation<double>/LM/16                   612720 ns       612694 ns         1134
DoubleExcitation<double>/LM/18                  3026495 ns      3026211 ns          225
DoubleExcitation<double>/LM/20                 15718862 ns     15716927 ns           38
DoubleExcitation<double>/LM/22                116783686 ns    116779551 ns            6
DoubleExcitation<double>/LM/24                480434826 ns    480410434 ns            2
SingleExcitationPlus<double>/LM/6                  8678 ns         8678 ns        80708
SingleExcitationPlus<double>/LM/8                 18387 ns        18386 ns        38095
SingleExcitationPlus<double>/LM/10                58291 ns        58289 ns        11982
SingleExcitationPlus<double>/LM/12               225893 ns       225874 ns         3066
SingleExcitationPlus<double>/LM/14               909939 ns       909917 ns          787
SingleExcitationPlus<double>/LM/16              3733544 ns      3733173 ns          190
SingleExcitationPlus<double>/LM/18             15192541 ns     15192371 ns           45
SingleExcitationPlus<double>/LM/20             64917980 ns     64909865 ns            9
SingleExcitationPlus<double>/LM/22            328017506 ns    327969375 ns            2
SingleExcitationPlus<double>/LM/24           1318344142 ns   1318203589 ns            1
SWAP<double>/LM/6                                  4806 ns         4806 ns       145967
SWAP<double>/LM/8                                  8692 ns         8691 ns        80900
SWAP<double>/LM/10                                24206 ns        24204 ns        28916
SWAP<double>/LM/12                                85668 ns        85665 ns         8161
SWAP<double>/LM/14                               327479 ns       327462 ns         2135
SWAP<double>/LM/16                              1394556 ns      1394484 ns          503
SWAP<double>/LM/18                              6382894 ns      6382526 ns          104
SWAP<double>/LM/20                             32697400 ns     32695480 ns           20
SWAP<double>/LM/22                            200990217 ns    200941899 ns            3
SWAP<double>/LM/24                            895459581 ns    895451268 ns            1
CSWAP<double>/LM/6                                 4420 ns         4420 ns       156247
CSWAP<double>/LM/8                                 6769 ns         6768 ns       102855
CSWAP<double>/LM/10                               16265 ns        16264 ns        42624
CSWAP<double>/LM/12                               52644 ns        52643 ns        13291
CSWAP<double>/LM/14                              197578 ns       197562 ns         3545
CSWAP<double>/LM/16                              838125 ns       838056 ns          822
CSWAP<double>/LM/18                             4213896 ns      4213608 ns          174
CSWAP<double>/LM/20                            21551211 ns     21548754 ns           31
CSWAP<double>/LM/22                           149348330 ns    149332434 ns            5
CSWAP<double>/LM/24                           630674651 ns    630562845 ns            1
Identity<double>/LM/6                              2988 ns         2987 ns       233491
Identity<double>/LM/8                              3124 ns         3124 ns       223689
Identity<double>/LM/10                             3541 ns         3541 ns       197471
Identity<double>/LM/12                             4854 ns         4854 ns       144435
Identity<double>/LM/14                            10147 ns        10146 ns        67703
Identity<double>/LM/16                            51838 ns        51831 ns        13477
Identity<double>/LM/18                           212520 ns       212512 ns         3309
Identity<double>/LM/20                          1409736 ns      1409635 ns          496
Identity<double>/LM/22                         47301439 ns     47241293 ns           15
Identity<double>/LM/24                        197375446 ns    197347333 ns            4
IsingXX<double>/LM/6                               7013 ns         7012 ns        99671
IsingXX<double>/LM/8                              14413 ns        14412 ns        48778
IsingXX<double>/LM/10                             43961 ns        43959 ns        15857
IsingXX<double>/LM/12                            163675 ns       163661 ns         4266
IsingXX<double>/LM/14                            648016 ns       647979 ns         1089
IsingXX<double>/LM/16                           2652548 ns      2652485 ns          267
IsingXX<double>/LM/18                          10793001 ns     10791459 ns           63
IsingXX<double>/LM/20                          49131134 ns     49128579 ns           12
IsingXX<double>/LM/22                         270706751 ns    270677022 ns            3
IsingXX<double>/LM/24                        1122691836 ns   1122591148 ns            1
IsingXY<double>/LM/6                               6232 ns         6231 ns       113727
IsingXY<double>/LM/8                              12220 ns        12220 ns        57571
IsingXY<double>/LM/10                             35939 ns        35937 ns        19478
IsingXY<double>/LM/12                            131673 ns       131662 ns         5333
IsingXY<double>/LM/14                            508475 ns       508461 ns         1372
IsingXY<double>/LM/16                           2101960 ns      2101633 ns          329
IsingXY<double>/LM/18                           8775604 ns      8773955 ns           76
IsingXY<double>/LM/20                          41165435 ns     41156497 ns           16
IsingXY<double>/LM/22                         246765672 ns    246763287 ns            3
IsingXY<double>/LM/24                        1022515219 ns   1022362161 ns            1
IsingYY<double>/LM/6                               6861 ns         6860 ns       102526
IsingYY<double>/LM/8                              14174 ns        14172 ns        49622
IsingYY<double>/LM/10                             44044 ns        44043 ns        15910
IsingYY<double>/LM/12                            166912 ns       166905 ns         4191
IsingYY<double>/LM/14                            648655 ns       648628 ns         1081
IsingYY<double>/LM/16                           2643087 ns      2642996 ns          265
IsingYY<double>/LM/18                          10779846 ns     10779106 ns           63
IsingYY<double>/LM/20                          50101847 ns     50098713 ns           12
IsingYY<double>/LM/22                         271118571 ns    271083138 ns            3
IsingYY<double>/LM/24                        1133923247 ns   1133843199 ns            1
IsingZZ<double>/LM/6                               8637 ns         8637 ns        80376
IsingZZ<double>/LM/8                              19742 ns        19741 ns        35373
IsingZZ<double>/LM/10                             68769 ns        68762 ns        10296
IsingZZ<double>/LM/12                            266601 ns       266590 ns         2658
IsingZZ<double>/LM/14                           1118757 ns      1118711 ns          650
IsingZZ<double>/LM/16                           4604259 ns      4604161 ns          155
IsingZZ<double>/LM/18                          18295124 ns     18294132 ns           38
IsingZZ<double>/LM/20                          78129831 ns     78118593 ns            8
IsingZZ<double>/LM/22                         373759022 ns    373726708 ns            2
IsingZZ<double>/LM/24                        1541734340 ns   1541603492 ns            1
ControlledPhaseShift<double>/LM/6                  5930 ns         5930 ns       115781
ControlledPhaseShift<double>/LM/8                 10362 ns        10362 ns        67732
ControlledPhaseShift<double>/LM/10                28279 ns        28278 ns        24807
ControlledPhaseShift<double>/LM/12               102764 ns       102758 ns         6978
ControlledPhaseShift<double>/LM/14               398783 ns       398771 ns         1798
ControlledPhaseShift<double>/LM/16              1640220 ns      1640070 ns          435
ControlledPhaseShift<double>/LM/18              6731836 ns      6731004 ns          101
ControlledPhaseShift<double>/LM/20             32872806 ns     32868681 ns           22
ControlledPhaseShift<double>/LM/22            181523298 ns    181512671 ns            4
ControlledPhaseShift<double>/LM/24            693147102 ns    692988889 ns            1
CRX<double>/LM/6                                   5324 ns         5324 ns       132289
CRX<double>/LM/8                                  10172 ns        10171 ns        68978
CRX<double>/LM/10                                 29104 ns        29103 ns        24023
CRX<double>/LM/12                                110799 ns       110791 ns         6367
CRX<double>/LM/14                                428148 ns       428129 ns         1626
CRX<double>/LM/16                               1772893 ns      1772895 ns          400
CRX<double>/LM/18                               7385629 ns      7384777 ns           91
CRX<double>/LM/20                              35481499 ns     35478018 ns           19
CRX<double>/LM/22                             203046394 ns    203017660 ns            4
CRX<double>/LM/24                             888315648 ns    888240940 ns            1
CRY<double>/LM/6                                   5317 ns         5317 ns       133575
CRY<double>/LM/8                                   9726 ns         9726 ns        71771
CRY<double>/LM/10                                 27471 ns        27470 ns        25447
CRY<double>/LM/12                                102063 ns       102055 ns         6883
CRY<double>/LM/14                                394999 ns       394957 ns         1783
CRY<double>/LM/16                               1662458 ns      1662408 ns          426
CRY<double>/LM/18                               6998579 ns      6998119 ns           96
CRY<double>/LM/20                              33917710 ns     33916364 ns           20
CRY<double>/LM/22                             195391296 ns    195367736 ns            4
CRY<double>/LM/24                             865117345 ns    864974648 ns            1
CRZ<double>/LM/6                                   6793 ns         6793 ns       102829
CRZ<double>/LM/8                                  14303 ns        14301 ns        48885
CRZ<double>/LM/10                                 47411 ns        47409 ns        14724
CRZ<double>/LM/12                                183125 ns       183105 ns         3789
CRZ<double>/LM/14                                712526 ns       712527 ns          995
CRZ<double>/LM/16                               2925332 ns      2924979 ns          243
CRZ<double>/LM/18                              11752648 ns     11752028 ns           60
CRZ<double>/LM/20                              54571150 ns     54569514 ns           12
CRZ<double>/LM/22                             263083524 ns    263067324 ns            3
CRZ<double>/LM/24                            1073943457 ns   1073898201 ns            1
CRot<double>/LM/6                                 11783 ns        11782 ns        59335
CRot<double>/LM/8                                 23753 ns        23752 ns        29293
CRot<double>/LM/10                                70707 ns        70701 ns         9873
CRot<double>/LM/12                               263339 ns       263339 ns         2680
CRot<double>/LM/14                              1050324 ns      1050284 ns          674
CRot<double>/LM/16                              4174642 ns      4174343 ns          166
CRot<double>/LM/18                             16540392 ns     16537780 ns           41
CRot<double>/LM/20                             70306076 ns     70306227 ns            9
CRot<double>/LM/22                            356392287 ns    356367738 ns            2
CRot<double>/LM/24                           1286423603 ns   1286376206 ns            1
SingleExcitation<double>/LM/6                      5704 ns         5704 ns       122897
SingleExcitation<double>/LM/8                     10095 ns        10095 ns        69564
SingleExcitation<double>/LM/10                    27838 ns        27837 ns        25294
SingleExcitation<double>/LM/12                   101154 ns       101145 ns         6937
SingleExcitation<double>/LM/14                   391937 ns       391916 ns         1760
SingleExcitation<double>/LM/16                  1645348 ns      1645268 ns          430
SingleExcitation<double>/LM/18                  7196219 ns      7195461 ns           94
SingleExcitation<double>/LM/20                 35765313 ns     35755080 ns           18
SingleExcitation<double>/LM/22                220796395 ns    220772026 ns            3
SingleExcitation<double>/LM/24                909008151 ns    908889859 ns            1
SingleExcitationMinus<double>/LM/6                 8181 ns         8181 ns        85220
SingleExcitationMinus<double>/LM/8                17912 ns        17911 ns        38956
SingleExcitationMinus<double>/LM/10               58914 ns        58908 ns        12054
SingleExcitationMinus<double>/LM/12              224913 ns       224887 ns         3101
SingleExcitationMinus<double>/LM/14              906534 ns       906426 ns          781
SingleExcitationMinus<double>/LM/16             3715335 ns      3715027 ns          190
SingleExcitationMinus<double>/LM/18            15122618 ns     15121091 ns           46
SingleExcitationMinus<double>/LM/20            65796966 ns     65789453 ns           10
SingleExcitationMinus<double>/LM/22           321903206 ns    321873185 ns            2
SingleExcitationMinus<double>/LM/24          1364096045 ns   1364033485 ns            1
CZ<double>/LM/6                                    4399 ns         4399 ns       158514
CZ<double>/LM/8                                    7433 ns         7433 ns        94057
CZ<double>/LM/10                                  19657 ns        19656 ns        35704
CZ<double>/LM/12                                  68172 ns        68167 ns        10038
CZ<double>/LM/14                                 259181 ns       259159 ns         2684
CZ<double>/LM/16                                1103305 ns      1103296 ns          632
CZ<double>/LM/18                                4744047 ns      4743978 ns          130
CZ<double>/LM/20                               25104787 ns     25101591 ns           27
CZ<double>/LM/22                              160100703 ns    160085704 ns            4
CZ<double>/LM/24                              630999507 ns    630926761 ns            1
CY<double>/LM/6                                    4849 ns         4849 ns       145181
CY<double>/LM/8                                    9389 ns         9389 ns        74788
CY<double>/LM/10                                  26706 ns        26706 ns        26226
CY<double>/LM/12                                  96479 ns        96473 ns         7230
CY<double>/LM/14                                 371718 ns       371708 ns         1879
CY<double>/LM/16                                1550486 ns      1550432 ns          452
CY<double>/LM/18                                6732665 ns      6731914 ns           99
CY<double>/LM/20                               33788234 ns     33784671 ns           21
CY<double>/LM/22                              204709934 ns    204688711 ns            4
CY<double>/LM/24                              817787565 ns    817762587 ns            1
Toffoli<double>/LM/6                               4472 ns         4472 ns       156524
Toffoli<double>/LM/8                               6727 ns         6727 ns       104614
Toffoli<double>/LM/10                             15976 ns        15975 ns        43679
Toffoli<double>/LM/12                             51635 ns        51631 ns        13607
Toffoli<double>/LM/14                            192771 ns       192755 ns         3640
Toffoli<double>/LM/16                            823803 ns       823733 ns          837
Toffoli<double>/LM/18                           3803012 ns      3802771 ns          177
Toffoli<double>/LM/20                          19281377 ns     19278521 ns           36
Toffoli<double>/LM/22                         152660215 ns    152629198 ns            5
Toffoli<double>/LM/24                         567531651 ns    567418939 ns            1
PauliX<double>/LM/6                                5694 ns         5694 ns       123494
PauliX<double>/LM/8                               13342 ns        13341 ns        52143
PauliX<double>/LM/10                              43342 ns        43341 ns        16051
PauliX<double>/LM/12                             163829 ns       163806 ns         4276
PauliX<double>/LM/14                             642938 ns       642886 ns         1092
PauliX<double>/LM/16                            2611538 ns      2611380 ns          269
PauliX<double>/LM/18                           10666921 ns     10665469 ns           64
PauliX<double>/LM/20                           49904047 ns     49901079 ns           12
PauliX<double>/LM/22                          269138685 ns    269113803 ns            3
PauliX<double>/LM/24                         1095424490 ns   1095328220 ns            1
CNOT<double>/LM/6                                  4750 ns         4749 ns       147324
CNOT<double>/LM/8                                  8567 ns         8566 ns        81674
CNOT<double>/LM/10                                24155 ns        24154 ns        29079
CNOT<double>/LM/12                                85868 ns        85866 ns         8153
CNOT<double>/LM/14                               329048 ns       329031 ns         2123
CNOT<double>/LM/16                              1355483 ns      1355362 ns          505
CNOT<double>/LM/18                              6470985 ns      6470734 ns          107
CNOT<double>/LM/20                             31564987 ns     31562821 ns           22
CNOT<double>/LM/22                            206753517 ns    206741036 ns            4
CNOT<double>/LM/24                            837904703 ns    837784499 ns            1
PauliY<double>/LM/6                                5785 ns         5785 ns       119826
PauliY<double>/LM/8                               13255 ns        13255 ns        52577
PauliY<double>/LM/10                              42520 ns        42519 ns        16542
PauliY<double>/LM/12                             158792 ns       158761 ns         4406
PauliY<double>/LM/14                             621677 ns       621656 ns         1133
PauliY<double>/LM/16                            2545883 ns      2545717 ns          276
PauliY<double>/LM/18                           10377648 ns     10376876 ns           65
PauliY<double>/LM/20                           49008539 ns     49004862 ns           12
PauliY<double>/LM/22                          283632751 ns    283601289 ns            3
PauliY<double>/LM/24                         1110055767 ns   1109979906 ns            1
PauliZ<double>/LM/6                                4974 ns         4973 ns       140604
PauliZ<double>/LM/8                               10073 ns        10073 ns        69263
PauliZ<double>/LM/10                              29440 ns        29439 ns        23872
PauliZ<double>/LM/12                             107769 ns       107766 ns         6529
PauliZ<double>/LM/14                             416683 ns       416667 ns         1681
PauliZ<double>/LM/16                            1734216 ns      1734148 ns          408
PauliZ<double>/LM/18                            7186948 ns      7186296 ns           92
PauliZ<double>/LM/20                           36111044 ns     36105966 ns           19
PauliZ<double>/LM/22                          207201751 ns    207179179 ns            3
PauliZ<double>/LM/24                          856603699 ns    856568113 ns            1
Hadamard<double>/LM/6                              5506 ns         5505 ns       125646
Hadamard<double>/LM/8                             12727 ns        12726 ns        55236
Hadamard<double>/LM/10                            40658 ns        40656 ns        17225
Hadamard<double>/LM/12                           152532 ns       152527 ns         4590
Hadamard<double>/LM/14                           599851 ns       599848 ns         1173
Hadamard<double>/LM/16                          2538400 ns      2538160 ns          275
Hadamard<double>/LM/18                         10116393 ns     10115889 ns           68
Hadamard<double>/LM/20                         48106893 ns     48102453 ns           13
Hadamard<double>/LM/22                        268031100 ns    268023466 ns            3
Hadamard<double>/LM/24                       1129216531 ns   1129113582 ns            1
S<double>/LM/6                                     6027 ns         6026 ns       117114
S<double>/LM/8                                    14731 ns        14730 ns        47652
S<double>/LM/10                                   49201 ns        49201 ns        14266
S<double>/LM/12                                  187105 ns       187101 ns         3726
S<double>/LM/14                                  733539 ns       733486 ns          946
S<double>/LM/16                                 3011405 ns      3011173 ns          234
S<double>/LM/18                                12004759 ns     12003127 ns           57
S<double>/LM/20                                54854870 ns     54852941 ns           11
S<double>/LM/22                               273936505 ns    273907874 ns            2
S<double>/LM/24                              1093998404 ns   1093885996 ns            1
T<double>/LM/6                                     5795 ns         5794 ns       120517
T<double>/LM/8                                    13610 ns        13609 ns        51615
T<double>/LM/10                                   43859 ns        43857 ns        15921
T<double>/LM/12                                  169437 ns       169429 ns         4097
T<double>/LM/14                                  669072 ns       669056 ns         1033
T<double>/LM/16                                 2701851 ns      2701611 ns          258
T<double>/LM/18                                11407073 ns     11406987 ns           62
T<double>/LM/20                                49552038 ns     49548663 ns           12
T<double>/LM/22                               269788456 ns    269779081 ns            3
T<double>/LM/24                              1050597632 ns   1050535189 ns            1
PhaseShift<double>/LM/6                            7116 ns         7116 ns        99172
PhaseShift<double>/LM/8                           14847 ns        14846 ns        46912
PhaseShift<double>/LM/10                          45092 ns        45092 ns        15589
PhaseShift<double>/LM/12                         170539 ns       170523 ns         4084
PhaseShift<double>/LM/14                         659938 ns       659916 ns         1045
PhaseShift<double>/LM/16                        2693991 ns      2693971 ns          260
PhaseShift<double>/LM/18                       11117387 ns     11116419 ns           63
PhaseShift<double>/LM/20                       51351728 ns     51345427 ns           12
PhaseShift<double>/LM/22                      265515516 ns    265485583 ns            3
PhaseShift<double>/LM/24                     1065826865 ns   1065788495 ns            1
RX<double>/LM/6                                    6747 ns         6746 ns       102431
