```
$ ./bin/bench_kernels 
2023-01-11T22:19:47+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 5.90, 5.86, 5.84
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
TwoQubitOp<double>/PI/14/2                     12810424 ns     12808401 ns           55
TwoQubitOp<double>/PI/16/2                     51524158 ns     51518453 ns           13
TwoQubitOp<double>/PI/18/2                    202215775 ns    202186109 ns            3
TwoQubitOp<double>/PI/20/2                    812581843 ns    812487606 ns            1
TwoQubitOp<double>/PI/22/2                   3311127564 ns   3310233096 ns            1
TwoQubitOp<double>/PI/24/2                   14393118883 ns   14390256154 ns            1
MultiQubitOp<double>/PI/6/3                       67241 ns        67233 ns        10621
MultiQubitOp<double>/PI/8/3                      219281 ns       219257 ns         3181
MultiQubitOp<double>/PI/10/3                     819604 ns       819545 ns          849
MultiQubitOp<double>/PI/12/3                    3204836 ns      3204374 ns          217
MultiQubitOp<double>/PI/14/3                   12753819 ns     12749162 ns           54
MultiQubitOp<double>/PI/16/3                   52431994 ns     52425511 ns           13
MultiQubitOp<double>/PI/18/3                  209881527 ns    209824572 ns            3
MultiQubitOp<double>/PI/20/3                  852174336 ns    852021495 ns            1
MultiQubitOp<double>/PI/22/3                 3453856764 ns   3452938711 ns            1
MultiQubitOp<double>/PI/24/3                 13943542304 ns   13941872477 ns            1
MultiQubitOp<double>/PI/6/4                      112450 ns       112442 ns         6321
MultiQubitOp<double>/PI/8/4                      405708 ns       405702 ns         1718
MultiQubitOp<double>/PI/10/4                    1573472 ns      1573227 ns          444
MultiQubitOp<double>/PI/12/4                    6218876 ns      6218207 ns          112
MultiQubitOp<double>/PI/14/4                   24887997 ns     24885700 ns           28
MultiQubitOp<double>/PI/16/4                  100153301 ns    100145190 ns            7
MultiQubitOp<double>/PI/18/4                  402504890 ns    402501449 ns            2
MultiQubitOp<double>/PI/20/4                 1628123267 ns   1627939490 ns            1
MultiQubitOp<double>/PI/22/4                 6501306651 ns   6500861597 ns            1
MultiQubitOp<double>/PI/24/4                 26102356773 ns   26099677851 ns            1
MultiQubitOp<double>/PI/6/5                      204958 ns       204944 ns         3425
MultiQubitOp<double>/PI/8/5                      778113 ns       778041 ns          917
MultiQubitOp<double>/PI/10/5                    3032151 ns      3031710 ns          231
MultiQubitOp<double>/PI/12/5                   12077844 ns     12076951 ns           58
MultiQubitOp<double>/PI/14/5                   48447473 ns     48442151 ns           15
MultiQubitOp<double>/PI/16/5                  192713589 ns    192703192 ns            4
MultiQubitOp<double>/PI/18/5                  775830444 ns    775681108 ns            1
MultiQubitOp<double>/PI/20/5                 3104754131 ns   3104361182 ns            1
MultiQubitOp<double>/PI/22/5                 12552760189 ns   12551393657 ns            1
MultiQubitOp<double>/PI/24/5                 51045460368 ns   51038650328 ns            1
GeneratorPhaseShift<double>/LM/6                   6006 ns         6005 ns       115828
GeneratorPhaseShift<double>/LM/8                  10735 ns        10735 ns        65012
GeneratorPhaseShift<double>/LM/10                 28887 ns        28887 ns        24171
GeneratorPhaseShift<double>/LM/12                103499 ns       103496 ns         6761
GeneratorPhaseShift<double>/LM/14                404068 ns       404050 ns         1758
GeneratorPhaseShift<double>/LM/16               1532096 ns      1531939 ns          430
GeneratorPhaseShift<double>/LM/18               6311821 ns      6310270 ns          108
GeneratorPhaseShift<double>/LM/20              31979865 ns     31976493 ns           21
GeneratorPhaseShift<double>/LM/22             196536137 ns    196516637 ns            3
GeneratorPhaseShift<double>/LM/24             736376012 ns    736274904 ns            1
GeneratorRX<double>/LM/6                           6324 ns         6324 ns       108273
GeneratorRX<double>/LM/8                          12205 ns        12204 ns        57709
GeneratorRX<double>/LM/10                         34843 ns        34842 ns        20100
GeneratorRX<double>/LM/12                        126746 ns       126746 ns         5485
GeneratorRX<double>/LM/14                        491407 ns       491369 ns         1427
GeneratorRX<double>/LM/16                       2045479 ns      2045389 ns          343
GeneratorRX<double>/LM/18                       8738135 ns      8737285 ns           77
GeneratorRX<double>/LM/20                      47124420 ns     47108950 ns           12
GeneratorRX<double>/LM/22                     291099239 ns    291057415 ns            2
GeneratorRX<double>/LM/24                    1321153654 ns   1320933711 ns            1
GeneratorRY<double>/LM/6                           6141 ns         6141 ns       117073
GeneratorRY<double>/LM/8                          12419 ns        12417 ns        56561
GeneratorRY<double>/LM/10                         37488 ns        37484 ns        18674
GeneratorRY<double>/LM/12                        138661 ns       138645 ns         5012
GeneratorRY<double>/LM/14                        540099 ns       540028 ns         1314
GeneratorRY<double>/LM/16                       2206405 ns      2206318 ns          322
GeneratorRY<double>/LM/18                       9321721 ns      9321754 ns           77
GeneratorRY<double>/LM/20                      53280602 ns     53279800 ns           12
GeneratorRY<double>/LM/22                     312888594 ns    312889455 ns            2
GeneratorRY<double>/LM/24                    1273396196 ns   1273362649 ns            1
GeneratorIsingXX<double>/LM/6                      5554 ns         5554 ns       126187
GeneratorIsingXX<double>/LM/8                     11056 ns        11055 ns        64510
GeneratorIsingXX<double>/LM/10                    32907 ns        32906 ns        21173
GeneratorIsingXX<double>/LM/12                   120020 ns       120007 ns         5754
GeneratorIsingXX<double>/LM/14                   469502 ns       469478 ns         1476
GeneratorIsingXX<double>/LM/16                  1961792 ns      1961663 ns          357
GeneratorIsingXX<double>/LM/18                  9176902 ns      9175100 ns           79
GeneratorIsingXX<double>/LM/20                 52545811 ns     52534910 ns           11
GeneratorIsingXX<double>/LM/22                334418312 ns    334393744 ns            2
GeneratorIsingXX<double>/LM/24               1431611031 ns   1431289853 ns            1
GeneratorIsingXY<double>/LM/6                      5451 ns         5450 ns       129258
GeneratorIsingXY<double>/LM/8                     10494 ns        10493 ns        67162
GeneratorIsingXY<double>/LM/10                    31393 ns        31390 ns        22348
GeneratorIsingXY<double>/LM/12                   130200 ns       130192 ns         5218
GeneratorIsingXY<double>/LM/14                   534743 ns       534719 ns         1263
GeneratorIsingXY<double>/LM/16                  2247479 ns      2247356 ns          289
GeneratorIsingXY<double>/LM/18                 10407441 ns     10406284 ns           67
GeneratorIsingXY<double>/LM/20                 61957361 ns     61942953 ns           10
GeneratorIsingXY<double>/LM/22                344875235 ns    344805677 ns            2
GeneratorIsingXY<double>/LM/24               1572689427 ns   1572346504 ns            1
GeneratorMultiRZ<double>/LM/6/2                    6217 ns         6217 ns       113595
GeneratorMultiRZ<double>/LM/8/2                   14631 ns        14631 ns        47778
GeneratorMultiRZ<double>/LM/10/2                  46768 ns        46767 ns        14910
GeneratorMultiRZ<double>/LM/12/2                 178590 ns       178576 ns         3904
GeneratorMultiRZ<double>/LM/14/2                 699450 ns       699350 ns          999
GeneratorMultiRZ<double>/LM/16/2                2825375 ns      2825179 ns          249
GeneratorMultiRZ<double>/LM/18/2               11517576 ns     11515874 ns           63
GeneratorMultiRZ<double>/LM/20/2               58862074 ns     58858196 ns           10
GeneratorMultiRZ<double>/LM/22/2              321791214 ns    321777034 ns            2
GeneratorMultiRZ<double>/LM/24/2             1298095919 ns   1297880627 ns            1
GeneratorMultiRZ<double>/LM/6/4                    6011 ns         6011 ns       114259
GeneratorMultiRZ<double>/LM/8/4                   14406 ns        14406 ns        48764
GeneratorMultiRZ<double>/LM/10/4                  46708 ns        46703 ns        14972
GeneratorMultiRZ<double>/LM/12/4                 176853 ns       176831 ns         3968
GeneratorMultiRZ<double>/LM/14/4                 691545 ns       691477 ns         1012
GeneratorMultiRZ<double>/LM/16/4                2832780 ns      2832284 ns          248
GeneratorMultiRZ<double>/LM/18/4               11700035 ns     11697745 ns           62
GeneratorMultiRZ<double>/LM/20/4               61737450 ns     61733350 ns           10
GeneratorMultiRZ<double>/LM/22/4              325227921 ns    325181485 ns            2
GeneratorMultiRZ<double>/LM/24/4             1170163788 ns   1169960182 ns            1
GeneratorIsingYY<double>/LM/6                      5098 ns         5098 ns       138863
GeneratorIsingYY<double>/LM/8                      9919 ns         9918 ns        70833
GeneratorIsingYY<double>/LM/10                    29651 ns        29649 ns        23755
GeneratorIsingYY<double>/LM/12                   108817 ns       108806 ns         6263
GeneratorIsingYY<double>/LM/14                   428697 ns       428661 ns         1647
GeneratorIsingYY<double>/LM/16                  1816811 ns      1816425 ns          391
GeneratorIsingYY<double>/LM/18                  8278463 ns      8277950 ns           88
GeneratorIsingYY<double>/LM/20                 50813168 ns     50803121 ns           12
GeneratorIsingYY<double>/LM/22                318381974 ns    318377676 ns            2
GeneratorIsingYY<double>/LM/24               1398991685 ns   1398582226 ns            1
GeneratorCRX<double>/LM/6                          5046 ns         5045 ns       137206
GeneratorCRX<double>/LM/8                          9877 ns         9876 ns        71481
GeneratorCRX<double>/LM/10                        29462 ns        29463 ns        23694
GeneratorCRX<double>/LM/12                       138828 ns       138822 ns         5064
GeneratorCRX<double>/LM/14                       564345 ns       564303 ns         1233
GeneratorCRX<double>/LM/16                      2490787 ns      2490401 ns          281
GeneratorCRX<double>/LM/18                     10885576 ns     10884889 ns           66
GeneratorCRX<double>/LM/20                     59350796 ns     59328225 ns           10
GeneratorCRX<double>/LM/22                    346589986 ns    346523525 ns            2
GeneratorCRX<double>/LM/24                   1403065922 ns   1402807475 ns            1
GeneratorCRY<double>/LM/6                          5137 ns         5137 ns       136587
GeneratorCRY<double>/LM/8                         10441 ns        10440 ns        67078
GeneratorCRY<double>/LM/10                        31885 ns        31882 ns        21866
GeneratorCRY<double>/LM/12                       122960 ns       122952 ns         5641
GeneratorCRY<double>/LM/14                       487593 ns       487541 ns         1416
GeneratorCRY<double>/LM/16                      2209899 ns      2209569 ns          324
GeneratorCRY<double>/LM/18                      9857428 ns      9856262 ns           72
GeneratorCRY<double>/LM/20                     59182454 ns     59175434 ns           11
GeneratorCRY<double>/LM/22                    354395938 ns    354353540 ns            2
GeneratorCRY<double>/LM/24                   1464970637 ns   1464960966 ns            1
GeneratorCRZ<double>/LM/6                          4803 ns         4803 ns       147452
GeneratorCRZ<double>/LM/8                          8277 ns         8277 ns        84804
GeneratorCRZ<double>/LM/10                        23103 ns        23102 ns        30375
GeneratorCRZ<double>/LM/12                       102082 ns       102078 ns         7130
GeneratorCRZ<double>/LM/14                       393528 ns       393518 ns         1747
GeneratorCRZ<double>/LM/16                      1776624 ns      1776432 ns          387
GeneratorCRZ<double>/LM/18                      8428896 ns      8427938 ns           81
GeneratorCRZ<double>/LM/20                     48380249 ns     48372818 ns           11
GeneratorCRZ<double>/LM/22                    306583448 ns    306552324 ns            2
GeneratorCRZ<double>/LM/24                   1239841731 ns   1239695581 ns            1
GeneratorControlledPhaseShift<double>/LM/6         4789 ns         4788 ns       144983
GeneratorControlledPhaseShift<double>/LM/8         8645 ns         8644 ns        80168
GeneratorControlledPhaseShift<double>/LM/10       23962 ns        23961 ns        28883
GeneratorControlledPhaseShift<double>/LM/12      112660 ns       112651 ns         6254
GeneratorControlledPhaseShift<double>/LM/14      447786 ns       447712 ns         1549
GeneratorControlledPhaseShift<double>/LM/16     1980261 ns      1979972 ns          364
GeneratorControlledPhaseShift<double>/LM/18     9135097 ns      9130819 ns           77
GeneratorControlledPhaseShift<double>/LM/20    60596157 ns     60591319 ns           11
GeneratorControlledPhaseShift<double>/LM/22   307549526 ns    307416101 ns            2
GeneratorControlledPhaseShift<double>/LM/24  1201987995 ns   1201822790 ns            1
GeneratorSingleExcitation<double>/LM/6            11869 ns        11865 ns        59608
GeneratorSingleExcitation<double>/LM/8            37095 ns        37091 ns        18936
GeneratorSingleExcitation<double>/LM/10          138708 ns       138661 ns         5033
GeneratorSingleExcitation<double>/LM/12          546030 ns       545955 ns         1289
GeneratorSingleExcitation<double>/LM/14         2187985 ns      2187680 ns          320
GeneratorSingleExcitation<double>/LM/16         8854050 ns      8853423 ns           80
GeneratorSingleExcitation<double>/LM/18        36373702 ns     36370401 ns           19
GeneratorSingleExcitation<double>/LM/20       161216633 ns    161202615 ns            4
GeneratorSingleExcitation<double>/LM/22       676975859 ns    676918594 ns            1
GeneratorSingleExcitation<double>/LM/24      2688595263 ns   2688145909 ns            1
GeneratorSingleExcitationMinus<double>/LM/6       10143 ns        10143 ns        70889
GeneratorSingleExcitationMinus<double>/LM/8       28088 ns        28085 ns        24165
GeneratorSingleExcitationMinus<double>/LM/10      99767 ns        99759 ns         7003
GeneratorSingleExcitationMinus<double>/LM/12     397993 ns       397942 ns         1777
GeneratorSingleExcitationMinus<double>/LM/14    1595805 ns      1595411 ns          448
GeneratorSingleExcitationMinus<double>/LM/16    6532496 ns      6531215 ns          106
GeneratorSingleExcitationMinus<double>/LM/18   26923314 ns     26911813 ns           26
GeneratorSingleExcitationMinus<double>/LM/20  112211354 ns    112197618 ns            6
GeneratorSingleExcitationMinus<double>/LM/22  506835287 ns    506692495 ns            1
GeneratorSingleExcitationMinus<double>/LM/24 2008388082 ns   2007944375 ns            1
GeneratorRZ<double>/LM/6                           4961 ns         4960 ns       136557
GeneratorRZ<double>/LM/8                           9207 ns         9206 ns        78091
GeneratorRZ<double>/LM/10                         24966 ns        24961 ns        28261
GeneratorRZ<double>/LM/12                         88569 ns        88555 ns         7732
GeneratorRZ<double>/LM/14                        370724 ns       370494 ns         1926
GeneratorRZ<double>/LM/16                       1450110 ns      1449829 ns          478
GeneratorRZ<double>/LM/18                       6457337 ns      6455639 ns          108
GeneratorRZ<double>/LM/20                      35174626 ns     35162714 ns           19
GeneratorRZ<double>/LM/22                     206828938 ns    206533004 ns            3
GeneratorRZ<double>/LM/24                     835048471 ns    834881227 ns            1
GeneratorSingleExcitationPlus<double>/LM/6        12666 ns        12664 ns        54906
GeneratorSingleExcitationPlus<double>/LM/8        39613 ns        39612 ns        17829
GeneratorSingleExcitationPlus<double>/LM/10      141541 ns       141518 ns         4822
GeneratorSingleExcitationPlus<double>/LM/12      555415 ns       555218 ns         1283
GeneratorSingleExcitationPlus<double>/LM/14     2212992 ns      2212610 ns          317
GeneratorSingleExcitationPlus<double>/LM/16     9007360 ns      9006298 ns           78
GeneratorSingleExcitationPlus<double>/LM/18    36004750 ns     35993637 ns           19
GeneratorSingleExcitationPlus<double>/LM/20   152074200 ns    152045868 ns            4
GeneratorSingleExcitationPlus<double>/LM/22   652591296 ns    652516704 ns            1
GeneratorSingleExcitationPlus<double>/LM/24  2637167918 ns   2636511900 ns            1
GeneratorIsingZZ<double>/LM/6                      4682 ns         4682 ns       149938
GeneratorIsingZZ<double>/LM/8                      7778 ns         7777 ns        86796
GeneratorIsingZZ<double>/LM/10                    20346 ns        20343 ns        34734
GeneratorIsingZZ<double>/LM/12                    74862 ns        74853 ns         9677
GeneratorIsingZZ<double>/LM/14                   585271 ns       585072 ns         1234
GeneratorIsingZZ<double>/LM/16                  2449196 ns      2448477 ns          261
GeneratorIsingZZ<double>/LM/18                 10958088 ns     10956703 ns           63
GeneratorIsingZZ<double>/LM/20                 93953727 ns     93943311 ns            7
GeneratorIsingZZ<double>/LM/22                309942978 ns    309914917 ns            2
GeneratorIsingZZ<double>/LM/24               1333928095 ns   1216536642 ns            1
Identity<double>/LM/6                              8259 ns         7661 ns        90253
Identity<double>/LM/8                              8473 ns         8468 ns        79986
Identity<double>/LM/10                             8608 ns         8468 ns        81014
Identity<double>/LM/12                            10088 ns         9957 ns        68186
Identity<double>/LM/14                            15699 ns        15698 ns        43648
Identity<double>/LM/16                            75428 ns        58402 ns        11957
Identity<double>/LM/18                           824164 ns       653465 ns         1031
Identity<double>/LM/20                          2902748 ns      2902541 ns          241
Identity<double>/LM/22                         76280040 ns     76278830 ns            9
Identity<double>/LM/24                        312399986 ns    312393921 ns            2
PauliX<double>/LM/6                               12956 ns        12538 ns        58080
PauliX<double>/LM/8                               25117 ns        25108 ns        27640
PauliX<double>/LM/10                              77496 ns        76919 ns         9484
PauliX<double>/LM/12                             280200 ns       279874 ns         2513
PauliX<double>/LM/14                            1175543 ns      1098005 ns          628
PauliX<double>/LM/16                            5261359 ns      4966294 ns          153
PauliX<double>/LM/18                           18658621 ns     18601567 ns           37
PauliX<double>/LM/20                          111781600 ns    111694144 ns            5
PauliX<double>/LM/22                          505461086 ns    505463995 ns            1
PauliX<double>/LM/24                         1926495833 ns   1925729087 ns            1
PauliY<double>/LM/6                               12876 ns        12874 ns        54026
PauliY<double>/LM/8                               27514 ns        27509 ns        25713
PauliY<double>/LM/10                              82704 ns        82705 ns         8460
PauliY<double>/LM/12                             174795 ns       174793 ns         4037
PauliY<double>/LM/14                             703712 ns       703682 ns         1074
PauliY<double>/LM/16                            2677798 ns      2677606 ns          253
PauliY<double>/LM/18                           10535502 ns     10535394 ns           67
PauliY<double>/LM/20                           53231771 ns     53221594 ns           10
PauliY<double>/LM/22                          301682056 ns    301682899 ns            2
PauliY<double>/LM/24                         1127348637 ns   1127238228 ns            1
PauliZ<double>/LM/6                                5424 ns         5424 ns       134134
PauliZ<double>/LM/8                                9564 ns         9564 ns        72393
PauliZ<double>/LM/10                              24243 ns        24242 ns        28896
PauliZ<double>/LM/12                              89118 ns        89118 ns         7900
PauliZ<double>/LM/14                             343275 ns       343251 ns         2032
PauliZ<double>/LM/16                            1542332 ns      1542279 ns          455
PauliZ<double>/LM/18                            7400869 ns      7400576 ns           96
PauliZ<double>/LM/20                           38409407 ns     38408898 ns           18
PauliZ<double>/LM/22                          214742480 ns    214693530 ns            3
PauliZ<double>/LM/24                          813110188 ns    813081002 ns            1
Hadamard<double>/LM/6                              6061 ns         6061 ns       114760
Hadamard<double>/LM/8                             11822 ns        11821 ns        59229
Hadamard<double>/LM/10                            33979 ns        33976 ns        20746
Hadamard<double>/LM/12                           123390 ns       123374 ns         5641
Hadamard<double>/LM/14                           474330 ns       474302 ns         1464
Hadamard<double>/LM/16                          2048148 ns      2047965 ns          341
Hadamard<double>/LM/18                          8998267 ns      8995551 ns           78
Hadamard<double>/LM/20                         57358789 ns     57351715 ns           14
Hadamard<double>/LM/22                        260867919 ns    260817516 ns            3
Hadamard<double>/LM/24                       1073346129 ns   1073266716 ns            1
IsingXX<double>/LM/6                               7599 ns         7598 ns        92453
IsingXX<double>/LM/8                              15475 ns        15473 ns        44608
IsingXX<double>/LM/10                             46056 ns        46053 ns        15222
IsingXX<double>/LM/12                            172524 ns       172512 ns         3957
IsingXX<double>/LM/14                            705710 ns       705628 ns         1022
IsingXX<double>/LM/16                           2897395 ns      2897083 ns          240
IsingXX<double>/LM/18                          11987572 ns     11986815 ns           58
IsingXX<double>/LM/20                          54207483 ns     54200711 ns           10
IsingXX<double>/LM/22                         291143121 ns    291105337 ns            2
IsingXX<double>/LM/24                        1221859736 ns   1221769058 ns            1
CSWAP<double>/LM/6                                 4556 ns         4556 ns       152292
CSWAP<double>/LM/8                                 6677 ns         6677 ns       106361
CSWAP<double>/LM/10                               15123 ns        15120 ns        46191
CSWAP<double>/LM/12                               47467 ns        47460 ns        14780
CSWAP<double>/LM/14                              175301 ns       175289 ns         3919
CSWAP<double>/LM/16                              774490 ns       774310 ns          866
CSWAP<double>/LM/18                             4159529 ns      4159537 ns          156
CSWAP<double>/LM/20                            24003435 ns     23996867 ns           29
CSWAP<double>/LM/22                           168329119 ns    168310845 ns            5
CSWAP<double>/LM/24                           626403896 ns    626290554 ns            1
Toffoli<double>/LM/6                               4622 ns         4622 ns       150618
Toffoli<double>/LM/8                               6652 ns         6651 ns       105407
Toffoli<double>/LM/10                             14664 ns        14663 ns        47713
Toffoli<double>/LM/12                             46174 ns        46168 ns        15269
Toffoli<double>/LM/14                            171971 ns       171946 ns         4138
Toffoli<double>/LM/16                            754578 ns       754579 ns          907
Toffoli<double>/LM/18                           3694343 ns      3693622 ns          178
Toffoli<double>/LM/20                          20888453 ns     20885627 ns           32
Toffoli<double>/LM/22                         145458993 ns    145442785 ns            5
Toffoli<double>/LM/24                         596096523 ns    596044232 ns            1
SWAP<double>/LM/6                                  5191 ns         5190 ns       134123
SWAP<double>/LM/8                                  8937 ns         8936 ns        77809
SWAP<double>/LM/10                                24378 ns        24375 ns        28673
SWAP<double>/LM/12                                86338 ns        86326 ns         8024
SWAP<double>/LM/14                               332666 ns       332666 ns         2135
SWAP<double>/LM/16                              1421302 ns      1421173 ns          500
SWAP<double>/LM/18                              6717775 ns      6717794 ns          100
SWAP<double>/LM/20                             31976434 ns     31975757 ns           20
SWAP<double>/LM/22                            225380924 ns    225367953 ns            3
SWAP<double>/LM/24                            846711216 ns    846703421 ns            1
CZ<double>/LM/6                                    4583 ns         4583 ns       152167
CZ<double>/LM/8                                    6988 ns         6988 ns       100380
CZ<double>/LM/10                                  16012 ns        16010 ns        43898
CZ<double>/LM/12                                  53256 ns        53255 ns        12965
CZ<double>/LM/14                                 200742 ns       200726 ns         3440
CZ<double>/LM/16                                 910778 ns       910781 ns          813
CZ<double>/LM/18                                4314847 ns      4314454 ns          155
CZ<double>/LM/20                               23025617 ns     23025335 ns           31
CZ<double>/LM/22                              161293517 ns    161287314 ns            5
CZ<double>/LM/24                              629996054 ns    629956903 ns            1
CY<double>/LM/6                                    5289 ns         5289 ns       134064
CY<double>/LM/8                                    9107 ns         9106 ns        76902
CY<double>/LM/10                                  24084 ns        24084 ns        29289
CY<double>/LM/12                                  83928 ns        83923 ns         8275
CY<double>/LM/14                                 322434 ns       322430 ns         2173
CY<double>/LM/16                                1383179 ns      1383182 ns          509
CY<double>/LM/18                                5990085 ns      5989573 ns          111
CY<double>/LM/20                               30039324 ns     30038703 ns           22
CY<double>/LM/22                              204995267 ns    204983594 ns            4
CY<double>/LM/24                              771549076 ns    771540990 ns            1
CNOT<double>/LM/6                                  5209 ns         5208 ns       126913
CNOT<double>/LM/8                                  8618 ns         8618 ns        82117
CNOT<double>/LM/10                                22664 ns        22664 ns        31052
CNOT<double>/LM/12                                78125 ns        78123 ns         9001
CNOT<double>/LM/14                               299349 ns       299350 ns         2338
CNOT<double>/LM/16                              1284658 ns      1284543 ns          551
CNOT<double>/LM/18                              6015506 ns      6015424 ns          114
CNOT<double>/LM/20                             31509975 ns     31507117 ns           23
CNOT<double>/LM/22                            195048454 ns    195045781 ns            3
CNOT<double>/LM/24                            802654663 ns    802620882 ns            1
Rot<double>/LM/6                                  32969 ns        32969 ns        21098
Rot<double>/LM/8                                 102972 ns       102972 ns         6758
Rot<double>/LM/10                                380723 ns       380720 ns         1845
Rot<double>/LM/12                               1499469 ns      1499444 ns          473
Rot<double>/LM/14                               5923503 ns      5922907 ns          117
Rot<double>/LM/16                              23720048 ns     23719628 ns           29
Rot<double>/LM/18                              95076246 ns     95068568 ns            7
Rot<double>/LM/20                             388050387 ns    388051287 ns            2
Rot<double>/LM/22                            1583146317 ns   1583059773 ns            1
Rot<double>/LM/24                            6364582419 ns   6364375550 ns            1
RZ<double>/LM/6                                   17713 ns        17712 ns        39717
RZ<double>/LM/8                                   54111 ns        54110 ns        12520
RZ<double>/LM/10                                 202982 ns       202977 ns         3465
RZ<double>/LM/12                                 807149 ns       807138 ns          867
RZ<double>/LM/14                                3183477 ns      3183485 ns          221
RZ<double>/LM/16                               12802333 ns     12801532 ns           55
RZ<double>/LM/18                               52196404 ns     52195606 ns           13
RZ<double>/LM/20                              218881307 ns    218875451 ns            3
RZ<double>/LM/22                              901719047 ns    901706586 ns            1
RZ<double>/LM/24                             3583125241 ns   3582991199 ns            1
RY<double>/LM/6                                    6976 ns         6976 ns       101563
RY<double>/LM/8                                   12882 ns        12880 ns        55019
RY<double>/LM/10                                  36474 ns        36470 ns        19595
RY<double>/LM/12                                 133507 ns       133497 ns         5177
RY<double>/LM/14                                 516288 ns       516217 ns         1364
RY<double>/LM/16                                2100975 ns      2100357 ns          324
RY<double>/LM/18                                9331531 ns      9330871 ns           73
RY<double>/LM/20                               48341906 ns     48331573 ns           13
RY<double>/LM/22                              305298015 ns    305254407 ns            2
RY<double>/LM/24                             1148481010 ns   1148346745 ns            1
RX<double>/LM/6                                    7893 ns         7892 ns        88011
RX<double>/LM/8                                   15859 ns        15858 ns        44289
RX<double>/LM/10                                  46580 ns        46575 ns        15016
RX<double>/LM/12                                 176251 ns       176223 ns         3963
RX<double>/LM/14                                 688859 ns       688782 ns         1031
RX<double>/LM/16                                2820294 ns      2819164 ns          248
RX<double>/LM/18                               11849784 ns     11847010 ns           61
RX<double>/LM/20                               57909945 ns     57902040 ns           11
RX<double>/LM/22                              319639257 ns    319617994 ns            2
RX<double>/LM/24                             1368742943 ns   1368606017 ns            1
PhaseShift<double>/LM/6                           12285 ns        12281 ns        57562
PhaseShift<double>/LM/8                           31210 ns        31208 ns        22356
PhaseShift<double>/LM/10                         107647 ns       107628 ns         6556
PhaseShift<double>/LM/12                         417007 ns       416967 ns         1686
PhaseShift<double>/LM/14                        1646023 ns      1645676 ns          429
PhaseShift<double>/LM/16                        6595593 ns      6594450 ns          105
PhaseShift<double>/LM/18                       27119629 ns     27118433 ns           26
PhaseShift<double>/LM/20                      113020089 ns    113019214 ns            6
PhaseShift<double>/LM/22                      512672143 ns    512634554 ns            1
PhaseShift<double>/LM/24                     2013663374 ns   2013342579 ns            1
T<double>/LM/6                                    10485 ns        10484 ns        65726
T<double>/LM/8                                    29436 ns        29435 ns        23774
T<double>/LM/10                                  106314 ns       106301 ns         6657
T<double>/LM/12                                  411171 ns       411155 ns         1698
T<double>/LM/14                                 1629968 ns      1629837 ns          428
T<double>/LM/16                                 6567566 ns      6566351 ns          106
T<double>/LM/18                                26668853 ns     26661918 ns           26
T<double>/LM/20                               110929562 ns    110895700 ns            6
T<double>/LM/22                               510134013 ns    510052139 ns            1
T<double>/LM/24                              1978052916 ns   1977695259 ns            1
IsingXY<double>/LM/6                               6981 ns         6979 ns       100483
IsingXY<double>/LM/8                              12896 ns        12894 ns        53648
IsingXY<double>/LM/10                             35500 ns        35497 ns        19694
IsingXY<double>/LM/12                            127598 ns       127584 ns         5409
IsingXY<double>/LM/14                            488787 ns       488770 ns         1394
IsingXY<double>/LM/16                           2039623 ns      2039485 ns          342
IsingXY<double>/LM/18                           8687799 ns      8685706 ns           77
IsingXY<double>/LM/20                          43572331 ns     43570497 ns           13
IsingXY<double>/LM/22                         252238165 ns    252184694 ns            3
IsingXY<double>/LM/24                        1091466960 ns   1091458220 ns            1
IsingYY<double>/LM/6                               7499 ns         7499 ns        92827
IsingYY<double>/LM/8                              15291 ns        15291 ns        45430
IsingYY<double>/LM/10                             45989 ns        45988 ns        15144
IsingYY<double>/LM/12                            180955 ns       180948 ns         3870
IsingYY<double>/LM/14                            713041 ns       713042 ns          993
IsingYY<double>/LM/16                           2863242 ns      2863194 ns          240
IsingYY<double>/LM/18                          11580953 ns     11580973 ns           59
IsingYY<double>/LM/20                          53093536 ns     53082878 ns           11
IsingYY<double>/LM/22                         283870907 ns    283866680 ns            2
IsingYY<double>/LM/24                        1194875540 ns   1194819803 ns            1
MultiRZ<double>/LM/6/2                             8902 ns         8902 ns        78262
MultiRZ<double>/LM/8/2                            21987 ns        21987 ns        31171
MultiRZ<double>/LM/10/2                           73429 ns        73429 ns         9451
MultiRZ<double>/LM/12/2                          279696 ns       279692 ns         2496
MultiRZ<double>/LM/14/2                         1108503 ns      1108410 ns          634
MultiRZ<double>/LM/16/2                         4459709 ns      4459718 ns          156
MultiRZ<double>/LM/18/2                        18214233 ns     18213052 ns           39
MultiRZ<double>/LM/20/2                        79583473 ns     79582371 ns            8
