```
$docker container run -it --rm 515ef2898ccc /opt/install/bin/bench_kernels
2023-01-04T05:22:41+00:00
Running /opt/install/bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.62, 0.58, 0.72
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: GCC
Compiler::Version: 11.3.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
GeneratorIsingYY<float>/LM/16                   1666535 ns      1666374 ns          422
GeneratorIsingYY<float>/LM/18                   6803544 ns      6802395 ns          103
GeneratorIsingYY<float>/LM/20                  28743215 ns     28740358 ns           24
GeneratorIsingYY<float>/LM/22                 161917587 ns    161607688 ns            4
GeneratorIsingYY<float>/LM/24                 643324934 ns    643262743 ns            1
GeneratorCRX<float>/LM/6                           5428 ns         5428 ns       131667
GeneratorCRX<float>/LM/8                           9626 ns         9625 ns        72357
GeneratorCRX<float>/LM/10                         27054 ns        27053 ns        25933
GeneratorCRX<float>/LM/12                        104055 ns       104045 ns         6754
GeneratorCRX<float>/LM/14                        483273 ns       483223 ns         1445
GeneratorCRX<float>/LM/16                       1973927 ns      1973637 ns          363
GeneratorCRX<float>/LM/18                       8502303 ns      8501272 ns           83
GeneratorCRX<float>/LM/20                      35235310 ns     35227098 ns           20
GeneratorCRX<float>/LM/22                     192835337 ns    192815463 ns            3
GeneratorCRX<float>/LM/24                     784051048 ns    783912132 ns            1
GeneratorCRY<float>/LM/6                           5338 ns         5337 ns       133240
GeneratorCRY<float>/LM/8                           9311 ns         9310 ns        75808
GeneratorCRY<float>/LM/10                         25603 ns        25601 ns        27057
GeneratorCRY<float>/LM/12                         91569 ns        91565 ns         7646
GeneratorCRY<float>/LM/14                        372917 ns       372893 ns         1737
GeneratorCRY<float>/LM/16                       1616918 ns      1616788 ns          439
GeneratorCRY<float>/LM/18                       6776944 ns      6775977 ns          101
GeneratorCRY<float>/LM/20                      29542564 ns     29540918 ns           23
GeneratorCRY<float>/LM/22                     162522145 ns    162498580 ns            4
GeneratorCRY<float>/LM/24                     738875508 ns    738794910 ns            1
GeneratorCRZ<float>/LM/6                           5166 ns         5166 ns       139084
GeneratorCRZ<float>/LM/8                           7961 ns         7961 ns        88200
GeneratorCRZ<float>/LM/10                         19427 ns        19426 ns        35868
GeneratorCRZ<float>/LM/12                         70658 ns        70655 ns         9829
GeneratorCRZ<float>/LM/14                        325845 ns       325833 ns         2180
GeneratorCRZ<float>/LM/16                       1291583 ns      1291486 ns          556
GeneratorCRZ<float>/LM/18                       5677182 ns      5676174 ns          120
GeneratorCRZ<float>/LM/20                      24984827 ns     24983179 ns           28
GeneratorCRZ<float>/LM/22                     145695591 ns    145673391 ns            5
GeneratorCRZ<float>/LM/24                     631216325 ns    631176797 ns            1
GeneratorControlledPhaseShift<float>/LM/6          5210 ns         5210 ns       136364
GeneratorControlledPhaseShift<float>/LM/8          8336 ns         8335 ns        84171
GeneratorControlledPhaseShift<float>/LM/10        21442 ns        21441 ns        32840
GeneratorControlledPhaseShift<float>/LM/12        82982 ns        82976 ns         8384
GeneratorControlledPhaseShift<float>/LM/14       370261 ns       370226 ns         1928
GeneratorControlledPhaseShift<float>/LM/16      1439776 ns      1439590 ns          470
GeneratorControlledPhaseShift<float>/LM/18      6503546 ns      6503560 ns          106
GeneratorControlledPhaseShift<float>/LM/20     27994486 ns     27988728 ns           25
GeneratorControlledPhaseShift<float>/LM/22    155422222 ns    155415691 ns            4
GeneratorControlledPhaseShift<float>/LM/24    712086676 ns    711953279 ns            1
GeneratorSingleExcitation<float>/LM/6             16440 ns        16439 ns        42307
GeneratorSingleExcitation<float>/LM/8             55170 ns        55170 ns        12705
GeneratorSingleExcitation<float>/LM/10           209049 ns       209019 ns         3354
GeneratorSingleExcitation<float>/LM/12           827163 ns       827084 ns          849
GeneratorSingleExcitation<float>/LM/14          3367029 ns      3366649 ns          206
GeneratorSingleExcitation<float>/LM/16         13339459 ns     13338958 ns           52
GeneratorSingleExcitation<float>/LM/18         54555637 ns     54554254 ns           13
GeneratorSingleExcitation<float>/LM/20        221627883 ns    221594471 ns            3
GeneratorSingleExcitation<float>/LM/22        925575411 ns    925530570 ns            1
GeneratorSingleExcitation<float>/LM/24       3690898087 ns   3690466734 ns            1
GeneratorSingleExcitationMinus<float>/LM/6        16269 ns        16266 ns        42916
GeneratorSingleExcitationMinus<float>/LM/8        53680 ns        53668 ns        13121
GeneratorSingleExcitationMinus<float>/LM/10      202558 ns       202537 ns         3466
GeneratorSingleExcitationMinus<float>/LM/12      797680 ns       797640 ns          876
GeneratorSingleExcitationMinus<float>/LM/14     3179664 ns      3179587 ns          220
GeneratorSingleExcitationMinus<float>/LM/16    12754415 ns     12753250 ns           54
GeneratorSingleExcitationMinus<float>/LM/18    50923862 ns     50922734 ns           14
GeneratorSingleExcitationMinus<float>/LM/20   205390042 ns    205363293 ns            3
GeneratorSingleExcitationMinus<float>/LM/22   853417650 ns    853331059 ns            1
GeneratorSingleExcitationMinus<float>/LM/24  3438333092 ns   3437949066 ns            1
GeneratorRZ<float>/LM/6                            5399 ns         5398 ns       131069
GeneratorRZ<float>/LM/8                            8841 ns         8839 ns        79379
GeneratorRZ<float>/LM/10                          21673 ns        21672 ns        32458
GeneratorRZ<float>/LM/12                          76298 ns        76295 ns         9223
GeneratorRZ<float>/LM/14                         293925 ns       293861 ns         2412
GeneratorRZ<float>/LM/16                        1146307 ns      1146239 ns          633
GeneratorRZ<float>/LM/18                        4558739 ns      4557986 ns          154
GeneratorRZ<float>/LM/20                       19372886 ns     19371223 ns           36
GeneratorRZ<float>/LM/22                      119567724 ns    119548115 ns            6
GeneratorRZ<float>/LM/24                      481742403 ns    481693011 ns            2
GeneratorSingleExcitationPlus<float>/LM/6         16560 ns        16557 ns        42105
GeneratorSingleExcitationPlus<float>/LM/8         55500 ns        55497 ns        12647
GeneratorSingleExcitationPlus<float>/LM/10       211108 ns       211087 ns         3299
GeneratorSingleExcitationPlus<float>/LM/12       838042 ns       838026 ns          846
GeneratorSingleExcitationPlus<float>/LM/14      3371649 ns      3371269 ns          208
GeneratorSingleExcitationPlus<float>/LM/16     13278168 ns     13276751 ns           53
GeneratorSingleExcitationPlus<float>/LM/18     53619884 ns     53617398 ns           13
GeneratorSingleExcitationPlus<float>/LM/20    215905781 ns    215870628 ns            3
GeneratorSingleExcitationPlus<float>/LM/22    895784501 ns    895752636 ns            1
GeneratorSingleExcitationPlus<float>/LM/24   3580003953 ns   3579565153 ns            1
GeneratorIsingZZ<float>/LM/6                       5048 ns         5047 ns       100000
GeneratorIsingZZ<float>/LM/8                       7839 ns         7839 ns        89279
GeneratorIsingZZ<float>/LM/10                     19367 ns        19365 ns        35776
GeneratorIsingZZ<float>/LM/12                     65200 ns        65198 ns        10882
GeneratorIsingZZ<float>/LM/14                    246226 ns       246211 ns         2869
