```
$ ./bin/bench_kernels
2023-01-04T06:35:37+00:00
Running ./bin/bench_kernels
Run on (48 X 3000 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x24)
  L1 Instruction 32 KiB (x24)
  L2 Unified 1024 KiB (x24)
  L3 Unified 16896 KiB (x2)
Load Average: 0.52, 0.65, 1.03
CPU::AVX: True
CPU::AVX2: True
CPU::AVX512F: True
CPU::Brand: Intel(R) Xeon(R) Silver 4116 CPU @ 2.10GHz
CPU::Vendor: GenuineIntel
Compiler::Name: Clang
Compiler::Version: 15.0.0
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
---------------------------------------------------------------------------------------
Benchmark                                             Time             CPU   Iterations
DoubleExcitation<double>/PI/24                489178237 ns    489070609 ns            2
CSWAP<double>/PI/6                                14445 ns        14444 ns        49215
CSWAP<double>/PI/8                                20678 ns        20677 ns        33943
CSWAP<double>/PI/10                               32882 ns        32882 ns        21457
CSWAP<double>/PI/12                               87552 ns        87544 ns         7804
CSWAP<double>/PI/14                              266428 ns       266420 ns         2624
CSWAP<double>/PI/16                             1020255 ns      1020176 ns          671
CSWAP<double>/PI/18                             4949297 ns      4948156 ns          131
CSWAP<double>/PI/20                            25576690 ns     25571094 ns           28
CSWAP<double>/PI/22                           170145256 ns    170127852 ns            4
CSWAP<double>/PI/24                           722145805 ns    721992974 ns            1
Identity<double>/PI/6                              3312 ns         3311 ns       211322
Identity<double>/PI/8                              3362 ns         3361 ns       208891
Identity<double>/PI/10                             3801 ns         3801 ns       184579
Identity<double>/PI/12                             5233 ns         5233 ns       135307
Identity<double>/PI/14                            10638 ns        10638 ns        65682
Identity<double>/PI/16                            51979 ns        51974 ns        13150
Identity<double>/PI/18                           197181 ns       197172 ns         3563
Identity<double>/PI/20                          1383698 ns      1383505 ns          500
Identity<double>/PI/22                         47578571 ns     47565996 ns           14
Identity<double>/PI/24                        199787668 ns    199752560 ns            3
CY<double>/PI/6                                   15425 ns        15423 ns        44289
CY<double>/PI/8                                   25548 ns        25543 ns        27159
CY<double>/PI/10                                  58657 ns        58654 ns        11796
CY<double>/PI/12                                 159594 ns       159586 ns         4416
CY<double>/PI/14                                 543200 ns       543169 ns         1293
CY<double>/PI/16                                2159355 ns      2159324 ns          323
CY<double>/PI/18                                9001694 ns      9000750 ns           73
CY<double>/PI/20                               43875258 ns     43870515 ns           13
CY<double>/PI/22                              252817126 ns    252810702 ns            3
CY<double>/PI/24                             1751717472 ns   1751345009 ns            1
PauliZ<double>/PI/6                               15051 ns        15048 ns        46885
PauliZ<double>/PI/8                               26138 ns        26135 ns        25318
PauliZ<double>/PI/10                              65229 ns        65225 ns        10792
PauliZ<double>/PI/12                             187064 ns       187048 ns         3726
PauliZ<double>/PI/14                             665474 ns       665390 ns         1054
PauliZ<double>/PI/16                            2723675 ns      2723398 ns          249
PauliZ<double>/PI/18                           12478871 ns     12478262 ns           58
PauliZ<double>/PI/20                           58926758 ns     58913559 ns           11
PauliZ<double>/PI/22                          308416618 ns    308398097 ns            2
PauliZ<double>/PI/24                         2810913566 ns   2810241669 ns            1
PauliY<double>/PI/6                               16845 ns        16842 ns        41455
PauliY<double>/PI/8                               33392 ns        33387 ns        20486
PauliY<double>/PI/10                              90181 ns        90177 ns         7750
PauliY<double>/PI/12                             286520 ns       286470 ns         2424
PauliY<double>/PI/14                            1038444 ns      1038150 ns          666
PauliY<double>/PI/16                            4169622 ns      4169055 ns          168
PauliY<double>/PI/18                           16858713 ns     16857714 ns           41
PauliY<double>/PI/20                           78965444 ns     78960978 ns            8
PauliY<double>/PI/22                          403424170 ns    403386577 ns            2
PauliY<double>/PI/24                         3174346726 ns   3173819543 ns            1
DoubleExcitationMinus<double>/PI/6                19386 ns        19384 ns        35951
DoubleExcitationMinus<double>/PI/8                32175 ns        32171 ns        21650
DoubleExcitationMinus<double>/PI/10               76501 ns        76493 ns         8841
DoubleExcitationMinus<double>/PI/12              287284 ns       287225 ns         2485
DoubleExcitationMinus<double>/PI/14             1065030 ns      1064949 ns          630
DoubleExcitationMinus<double>/PI/16             4605974 ns      4605508 ns          157
DoubleExcitationMinus<double>/PI/18            18887386 ns     18885353 ns           31
DoubleExcitationMinus<double>/PI/20            96147269 ns     96133139 ns            7
DoubleExcitationMinus<double>/PI/22           465695195 ns    465631457 ns            2
DoubleExcitationMinus<double>/PI/24          2013478458 ns   2013116881 ns            1
S<double>/PI/6                                    16416 ns        16414 ns        42872
S<double>/PI/8                                    31308 ns        31305 ns        22210
S<double>/PI/10                                   84208 ns        84200 ns         8302
S<double>/PI/12                                  270111 ns       270092 ns         2573
S<double>/PI/14                                  978707 ns       978649 ns          719
S<double>/PI/16                                 3919351 ns      3918960 ns          176
S<double>/PI/18                                15643390 ns     15639457 ns           44
S<double>/PI/20                                72196525 ns     72181706 ns            9
S<double>/PI/22                               355170986 ns    355062961 ns            2
S<double>/PI/24                              2983756019 ns   2982410681 ns            1
Hadamard<double>/PI/6                             15899 ns        15896 ns        43836
Hadamard<double>/PI/8                             30255 ns        30253 ns        23262
Hadamard<double>/PI/10                            80456 ns        80453 ns         8766
Hadamard<double>/PI/12                           243724 ns       243703 ns         2865
Hadamard<double>/PI/14                           887355 ns       887289 ns          796
Hadamard<double>/PI/16                          3652906 ns      3652887 ns          193
Hadamard<double>/PI/18                         15061653 ns     15060394 ns           45
Hadamard<double>/PI/20                         72376644 ns     72374661 ns            9
Hadamard<double>/PI/22                        405897540 ns    405859746 ns            2
Hadamard<double>/PI/24                       3110326089 ns   3109503408 ns            1
PhaseShift<double>/PI/6                           18132 ns        18131 ns        38726
PhaseShift<double>/PI/8                           33342 ns        33338 ns        20803
PhaseShift<double>/PI/10                          88342 ns        88336 ns         7711
PhaseShift<double>/PI/12                         278550 ns       278500 ns         2512
PhaseShift<double>/PI/14                        1012996 ns      1012867 ns          698
PhaseShift<double>/PI/16                        3941484 ns      3940355 ns          176
PhaseShift<double>/PI/18                       16002438 ns     15998627 ns           44
PhaseShift<double>/PI/20                       74640503 ns     74612984 ns            9
PhaseShift<double>/PI/22                      365690440 ns    365616327 ns            2
PhaseShift<double>/PI/24                     2950176671 ns   2949421260 ns            1
T<double>/PI/6                                    17343 ns        17340 ns        40462
T<double>/PI/8                                    32696 ns        32692 ns        21356
T<double>/PI/10                                   87227 ns        87225 ns         8074
T<double>/PI/12                                  277170 ns       277144 ns         2492
T<double>/PI/14                                 1006102 ns      1006028 ns          703
T<double>/PI/16                                 4001466 ns      4001052 ns          174
T<double>/PI/18                                16361179 ns     16358687 ns           43
T<double>/PI/20                                73427619 ns     73423067 ns            9
T<double>/PI/22                               345572110 ns    345497707 ns            2
T<double>/PI/24                              2881711429 ns   2881180847 ns            1
RY<double>/PI/6                                   18009 ns        18006 ns        39791
RY<double>/PI/8                                   33567 ns        33561 ns        20898
RY<double>/PI/10                                  87260 ns        87255 ns         8051
RY<double>/PI/12                                 257111 ns       257077 ns         2717
RY<double>/PI/14                                 935333 ns       935230 ns          754
RY<double>/PI/16                                3801319 ns      3800623 ns          185
RY<double>/PI/18                               15515057 ns     15513708 ns           45
RY<double>/PI/20                               74496472 ns     74481942 ns            9
RY<double>/PI/22                              395828294 ns    395728616 ns            2
RY<double>/PI/24                             3160758790 ns   3159676081 ns            1
RX<double>/PI/6                                   17570 ns        17567 ns        39464
RX<double>/PI/8                                   32815 ns        32811 ns        21210
RX<double>/PI/10                                  86934 ns        86929 ns         8066
RX<double>/PI/12                                 276483 ns       276455 ns         2566
RX<double>/PI/14                                 987961 ns       987879 ns          685
RX<double>/PI/16                                3990509 ns      3989891 ns          176
RX<double>/PI/18                               16141994 ns     16138912 ns           43
RX<double>/PI/20                               76875539 ns     76868247 ns            8
RX<double>/PI/22                              397324140 ns    397279577 ns            2
RX<double>/PI/24                             3152827986 ns   3151943332 ns            1
Rot<double>/PI/6                                  26778 ns        26772 ns        26249
Rot<double>/PI/8                                  56486 ns        56477 ns        12494
Rot<double>/PI/10                                169753 ns       169727 ns         4138
Rot<double>/PI/12                                588049 ns       587936 ns         1195
Rot<double>/PI/14                               2234565 ns      2234128 ns          315
Rot<double>/PI/16                               8928065 ns      8926844 ns           78
Rot<double>/PI/18                              35593185 ns     35584774 ns           20
Rot<double>/PI/20                             147732846 ns    147697148 ns            5
Rot<double>/PI/22                             644529905 ns    644409824 ns            1
Rot<double>/PI/24                            4113288812 ns   4112398679 ns            1
RZ<double>/PI/6                                   19864 ns        19862 ns        35605
RZ<double>/PI/8                                   39310 ns        39304 ns        17727
RZ<double>/PI/10                                 111308 ns       111293 ns         6113
RZ<double>/PI/12                                 389191 ns       389156 ns         1787
RZ<double>/PI/14                                1510541 ns      1510419 ns          458
RZ<double>/PI/16                                5929501 ns      5927566 ns          121
RZ<double>/PI/18                               23390039 ns     23382291 ns           29
RZ<double>/PI/20                              103128588 ns    103101091 ns            6
RZ<double>/PI/22                              472255382 ns    472111587 ns            2
RZ<double>/PI/24                             3406323619 ns   3404641874 ns            1
SingleQubitOp<double>/PI/6/1                      19069 ns        19066 ns        36574
SingleQubitOp<double>/PI/8/1                      44796 ns        44789 ns        15151
SingleQubitOp<double>/PI/10/1                    143783 ns       143765 ns         4890
SingleQubitOp<double>/PI/12/1                    503472 ns       503337 ns         1353
SingleQubitOp<double>/PI/14/1                   1911559 ns      1911431 ns          360
SingleQubitOp<double>/PI/16/1                   7683076 ns      7682587 ns           90
SingleQubitOp<double>/PI/18/1                  31132396 ns     31125873 ns           23
SingleQubitOp<double>/PI/20/1                 129597643 ns    129569968 ns            5
SingleQubitOp<double>/PI/22/1                 572312308 ns    572271705 ns            1
SingleQubitOp<double>/PI/24/1                3799003817 ns   3797939052 ns            1
TwoQubitOp<double>/PI/6/2                         23302 ns        23302 ns        30044
TwoQubitOp<double>/PI/8/2                         59723 ns        59716 ns        11860
TwoQubitOp<double>/PI/10/2                       196480 ns       196464 ns         3584
TwoQubitOp<double>/PI/12/2                       721646 ns       721540 ns          976
TwoQubitOp<double>/PI/14/2                      2800820 ns      2800492 ns          251
TwoQubitOp<double>/PI/16/2                     11189590 ns     11188012 ns           63
TwoQubitOp<double>/PI/18/2                     44821035 ns     44810175 ns           16
TwoQubitOp<double>/PI/20/2                    184819071 ns    184785473 ns            4
TwoQubitOp<double>/PI/22/2                    809899565 ns    809775382 ns            1
TwoQubitOp<double>/PI/24/2                   3993735453 ns   3992619929 ns            1
MultiQubitOp<double>/PI/6/3                       50571 ns        50565 ns        13843
MultiQubitOp<double>/PI/8/3                      162646 ns       162626 ns         4308
MultiQubitOp<double>/PI/10/3                     589328 ns       589222 ns         1141
MultiQubitOp<double>/PI/12/3                    2275426 ns      2275260 ns          311
MultiQubitOp<double>/PI/14/3                    8897960 ns      8897343 ns           78
MultiQubitOp<double>/PI/16/3                   35689137 ns     35681982 ns           20
MultiQubitOp<double>/PI/18/3                  142180895 ns    142167820 ns            5
MultiQubitOp<double>/PI/20/3                  589414092 ns    589283718 ns            1
MultiQubitOp<double>/PI/22/3                 2357294673 ns   2357012100 ns            1
MultiQubitOp<double>/PI/24/3                 9398904013 ns   9397274092 ns            1
MultiQubitOp<double>/PI/6/4                       81278 ns        81260 ns         8568
MultiQubitOp<double>/PI/8/4                      280971 ns       280917 ns         2492
MultiQubitOp<double>/PI/10/4                    1063107 ns      1063031 ns          659
MultiQubitOp<double>/PI/12/4                    4222747 ns      4222113 ns          165
MultiQubitOp<double>/PI/14/4                   16808485 ns     16805526 ns           40
MultiQubitOp<double>/PI/16/4                   64666132 ns     64659157 ns           11
MultiQubitOp<double>/PI/18/4                  260793131 ns    260773363 ns            3
MultiQubitOp<double>/PI/20/4                 1054636687 ns   1054439309 ns            1
MultiQubitOp<double>/PI/22/4                 4315227177 ns   4314802218 ns            1
MultiQubitOp<double>/PI/24/4                 17213300126 ns   17210192205 ns            1
MultiQubitOp<double>/PI/6/5                      141844 ns       141837 ns         5013
MultiQubitOp<double>/PI/8/5                      522986 ns       522880 ns         1347
MultiQubitOp<double>/PI/10/5                    2020560 ns      2020318 ns          347
MultiQubitOp<double>/PI/12/5                    7945427 ns      7944171 ns           88
MultiQubitOp<double>/PI/14/5                   31389966 ns     31387716 ns           22
MultiQubitOp<double>/PI/16/5                  122360103 ns    122351388 ns            6
MultiQubitOp<double>/PI/18/5                  486833330 ns    486769084 ns            2
MultiQubitOp<double>/PI/20/5                 1952237466 ns   1951901085 ns            1
MultiQubitOp<double>/PI/22/5                 7902553635 ns   7901307524 ns            1
MultiQubitOp<double>/PI/24/5                 31520314643 ns   31516487563 ns            1
GeneratorMultiRZ<double>/LM/6/2                    6048 ns         6047 ns       115098
GeneratorMultiRZ<double>/LM/8/2                   15020 ns        15020 ns        47016
GeneratorMultiRZ<double>/LM/10/2                  49818 ns        49814 ns        14062
GeneratorMultiRZ<double>/LM/12/2                 192880 ns       192877 ns         3588
GeneratorMultiRZ<double>/LM/14/2                 747913 ns       747909 ns          944
GeneratorMultiRZ<double>/LM/16/2                3013036 ns      3012687 ns          233
GeneratorMultiRZ<double>/LM/18/2               11986062 ns     11985535 ns           59
GeneratorMultiRZ<double>/LM/20/2               54441279 ns     54428646 ns           13
GeneratorMultiRZ<double>/LM/22/2              281291422 ns    281273908 ns            2
GeneratorMultiRZ<double>/LM/24/2             1155360825 ns   1155176172 ns            1
GeneratorMultiRZ<double>/LM/6/4                    6058 ns         6057 ns       114018
GeneratorMultiRZ<double>/LM/8/4                   14865 ns        14862 ns        47091
GeneratorMultiRZ<double>/LM/10/4                  49739 ns        49738 ns        14019
GeneratorMultiRZ<double>/LM/12/4                 190033 ns       190024 ns         3673
GeneratorMultiRZ<double>/LM/14/4                 759800 ns       759748 ns          936
GeneratorMultiRZ<double>/LM/16/4                3004680 ns      3004137 ns          232
GeneratorMultiRZ<double>/LM/18/4               11999951 ns     11997959 ns           58
GeneratorMultiRZ<double>/LM/20/4               55236927 ns     55227753 ns           11
GeneratorMultiRZ<double>/LM/22/4              281344091 ns    281327828 ns            2
GeneratorMultiRZ<double>/LM/24/4             1158298362 ns   1158211827 ns            1
GeneratorSingleExcitationPlus<double>/LM/6         8758 ns         8757 ns        79538
GeneratorSingleExcitationPlus<double>/LM/8        27100 ns        27098 ns        25700
GeneratorSingleExcitationPlus<double>/LM/10      100794 ns       100785 ns         6908
GeneratorSingleExcitationPlus<double>/LM/12      397510 ns       397433 ns         1749
GeneratorSingleExcitationPlus<double>/LM/14     1582449 ns      1582346 ns          443
GeneratorSingleExcitationPlus<double>/LM/16     6371191 ns      6369873 ns          108
GeneratorSingleExcitationPlus<double>/LM/18    25595040 ns     25590730 ns           26
GeneratorSingleExcitationPlus<double>/LM/20   106965075 ns    106941244 ns            6
GeneratorSingleExcitationPlus<double>/LM/22   479948114 ns    479868919 ns            2
GeneratorSingleExcitationPlus<double>/LM/24  1945629496 ns   1945091830 ns            1
GeneratorSingleExcitationMinus<double>/LM/6        8414 ns         8413 ns        83618
GeneratorSingleExcitationMinus<double>/LM/8       25262 ns        25258 ns        27920
GeneratorSingleExcitationMinus<double>/LM/10      92489 ns        92481 ns         7587
GeneratorSingleExcitationMinus<double>/LM/12     363055 ns       363044 ns         1941
GeneratorSingleExcitationMinus<double>/LM/14    1438738 ns      1438494 ns          487
GeneratorSingleExcitationMinus<double>/LM/16    5755604 ns      5755134 ns          119
GeneratorSingleExcitationMinus<double>/LM/18   23096486 ns     23092871 ns           29
GeneratorSingleExcitationMinus<double>/LM/20   96694149 ns     96684794 ns            7
GeneratorSingleExcitationMinus<double>/LM/22  445558732 ns    445537492 ns            2
GeneratorSingleExcitationMinus<double>/LM/24 1802510828 ns   1802290024 ns            1
GeneratorControlledPhaseShift<double>/LM/6         4341 ns         4340 ns       161011
GeneratorControlledPhaseShift<double>/LM/8         8075 ns         8075 ns        86984
GeneratorControlledPhaseShift<double>/LM/10       23259 ns        23258 ns        29947
GeneratorControlledPhaseShift<double>/LM/12       85408 ns        85400 ns         8225
GeneratorControlledPhaseShift<double>/LM/14      332906 ns       332879 ns         2071
GeneratorControlledPhaseShift<double>/LM/16     1433055 ns      1432893 ns          499
GeneratorControlledPhaseShift<double>/LM/18     6843356 ns      6842180 ns           94
GeneratorControlledPhaseShift<double>/LM/20    35951239 ns     35945236 ns           19
GeneratorControlledPhaseShift<double>/LM/22   234913107 ns    234871482 ns            3
GeneratorControlledPhaseShift<double>/LM/24   980444638 ns    980332755 ns            1
GeneratorCRZ<double>/LM/6                          4543 ns         4542 ns       155520
GeneratorCRZ<double>/LM/8                          8546 ns         8544 ns        82018
GeneratorCRZ<double>/LM/10                        25186 ns        25185 ns        27835
GeneratorCRZ<double>/LM/12                        95246 ns        95235 ns         7578
GeneratorCRZ<double>/LM/14                       367107 ns       367073 ns         1861
GeneratorCRZ<double>/LM/16                      1531915 ns      1531687 ns          444
GeneratorCRZ<double>/LM/18                      7187730 ns      7187198 ns           97
GeneratorCRZ<double>/LM/20                     36989919 ns     36980500 ns           18
GeneratorCRZ<double>/LM/22                    243052647 ns    243025935 ns            3
GeneratorCRZ<double>/LM/24                   1017069669 ns   1016937096 ns            1
GeneratorCRY<double>/LM/6                          4763 ns         4763 ns       146096
GeneratorCRY<double>/LM/8                         10228 ns        10227 ns        67140
GeneratorCRY<double>/LM/10                        32534 ns        32532 ns        21362
GeneratorCRY<double>/LM/12                       134097 ns       134087 ns         5100
GeneratorCRY<double>/LM/14                       550985 ns       550956 ns         1160
GeneratorCRY<double>/LM/16                      2281282 ns      2280916 ns          313
GeneratorCRY<double>/LM/18                     10131481 ns     10130280 ns           69
GeneratorCRY<double>/LM/20                     49612153 ns     49599730 ns           12
GeneratorCRY<double>/LM/22                    289963210 ns    289940578 ns            2
GeneratorCRY<double>/LM/24                   1213180447 ns   1212675426 ns            1
GeneratorCRX<double>/LM/6                          4716 ns         4716 ns       150364
GeneratorCRX<double>/LM/8                          9548 ns         9547 ns        72900
GeneratorCRX<double>/LM/10                        29306 ns        29298 ns        23867
GeneratorCRX<double>/LM/12                       115601 ns       115588 ns         6078
GeneratorCRX<double>/LM/14                       507431 ns       507316 ns         1000
GeneratorCRX<double>/LM/16                      1982037 ns      1981979 ns          342
GeneratorCRX<double>/LM/18                      8928302 ns      8927376 ns           79
GeneratorCRX<double>/LM/20                     43595799 ns     43584065 ns           13
GeneratorCRX<double>/LM/22                    280459374 ns    280356115 ns            3
GeneratorCRX<double>/LM/24                   1198756356 ns   1198281835 ns            1
GeneratorIsingZZ<double>/LM/6                      4399 ns         4398 ns       160222
GeneratorIsingZZ<double>/LM/8                      8203 ns         8202 ns        85314
GeneratorIsingZZ<double>/LM/10                    24030 ns        24029 ns        29030
GeneratorIsingZZ<double>/LM/12                    86596 ns        86588 ns         8005
GeneratorIsingZZ<double>/LM/14                   333779 ns       333735 ns         2081
GeneratorIsingZZ<double>/LM/16                  1402969 ns      1402702 ns          499
GeneratorIsingZZ<double>/LM/18                  6334489 ns      6333520 ns          108
GeneratorIsingZZ<double>/LM/20                 31413859 ns     31403237 ns           20
GeneratorIsingZZ<double>/LM/22                217772232 ns    217730262 ns            3
GeneratorIsingZZ<double>/LM/24                873276850 ns    873247835 ns            1
GeneratorIsingYY<double>/LM/6                      5037 ns         5037 ns       100000
GeneratorIsingYY<double>/LM/8                     10692 ns        10691 ns        65094
GeneratorIsingYY<double>/LM/10                    33338 ns        33338 ns        20900
GeneratorIsingYY<double>/LM/12                   121463 ns       121460 ns         5661
GeneratorIsingYY<double>/LM/14                   473755 ns       473710 ns         1467
GeneratorIsingYY<double>/LM/16                  1972282 ns      1972067 ns          354
GeneratorIsingYY<double>/LM/18                  8419120 ns      8417551 ns           81
GeneratorIsingYY<double>/LM/20                 40735029 ns     40734202 ns           17
GeneratorIsingYY<double>/LM/22                255820519 ns    255787908 ns            3
GeneratorIsingYY<double>/LM/24               1065905398 ns   1065707574 ns            1
GeneratorIsingXY<double>/LM/6                      4735 ns         4735 ns       149097
GeneratorIsingXY<double>/LM/8                      9655 ns         9655 ns        70385
GeneratorIsingXY<double>/LM/10                    28918 ns        28915 ns        23850
GeneratorIsingXY<double>/LM/12                   107105 ns       107072 ns         6266
GeneratorIsingXY<double>/LM/14                   443002 ns       442903 ns         1551
GeneratorIsingXY<double>/LM/16                  1847937 ns      1847690 ns          376
GeneratorIsingXY<double>/LM/18                  8874715 ns      8873261 ns           80
GeneratorIsingXY<double>/LM/20                 43181542 ns     43177421 ns           16
GeneratorIsingXY<double>/LM/22                273519356 ns    273480933 ns            3
GeneratorIsingXY<double>/LM/24               1125568723 ns   1125305584 ns            1
GeneratorIsingXX<double>/LM/6                      5025 ns         5024 ns       138902
GeneratorIsingXX<double>/LM/8                     10520 ns        10519 ns        67838
GeneratorIsingXX<double>/LM/10                    32167 ns        32166 ns        22064
GeneratorIsingXX<double>/LM/12                   119143 ns       119142 ns         5884
GeneratorIsingXX<double>/LM/14                   470534 ns       470523 ns         1487
GeneratorIsingXX<double>/LM/16                  1944068 ns      1943996 ns          363
GeneratorIsingXX<double>/LM/18                  8572101 ns      8571885 ns           79
GeneratorIsingXX<double>/LM/20                 41809562 ns     41802037 ns           14
GeneratorIsingXX<double>/LM/22                256353793 ns    256340649 ns            3
GeneratorIsingXX<double>/LM/24               1158494821 ns   1158265437 ns            1
GeneratorRZ<double>/LM/6                           4898 ns         4898 ns       143133
GeneratorRZ<double>/LM/8                          10054 ns        10054 ns        69918
GeneratorRZ<double>/LM/10                         30351 ns        30351 ns        23202
GeneratorRZ<double>/LM/12                        109370 ns       109347 ns         6269
GeneratorRZ<double>/LM/14                        425006 ns       424982 ns         1641
GeneratorRZ<double>/LM/16                       1840401 ns      1840105 ns          382
GeneratorRZ<double>/LM/18                       7387167 ns      7386192 ns           90
GeneratorRZ<double>/LM/20                      37375246 ns     37369426 ns           18
GeneratorRZ<double>/LM/22                     214770314 ns    214749232 ns            3
GeneratorRZ<double>/LM/24                     883817092 ns    883625271 ns            1
GeneratorRY<double>/LM/6                           5638 ns         5637 ns       125226
GeneratorRY<double>/LM/8                          13208 ns        13206 ns        53451
GeneratorRY<double>/LM/10                         42612 ns        42609 ns        16498
GeneratorRY<double>/LM/12                        163813 ns       163802 ns         4374
GeneratorRY<double>/LM/14                        633222 ns       633173 ns         1107
GeneratorRY<double>/LM/16                       2575531 ns      2575385 ns          270
GeneratorRY<double>/LM/18                      10320260 ns     10318189 ns           65
GeneratorRY<double>/LM/20                      48189867 ns     48179637 ns           12
GeneratorRY<double>/LM/22                     274202925 ns    274143000 ns            3
GeneratorRY<double>/LM/24                    1141553005 ns   1141501398 ns            1
GeneratorSingleExcitation<double>/LM/6             8405 ns         8404 ns        83373
GeneratorSingleExcitation<double>/LM/8            26218 ns        26216 ns        26879
GeneratorSingleExcitation<double>/LM/10           97868 ns        97862 ns         7217
GeneratorSingleExcitation<double>/LM/12          388510 ns       388479 ns         1805
GeneratorSingleExcitation<double>/LM/14         1598832 ns      1598752 ns          447
GeneratorSingleExcitation<double>/LM/16         6307065 ns      6306204 ns          109
GeneratorSingleExcitation<double>/LM/18        24892086 ns     24890384 ns           27
GeneratorSingleExcitation<double>/LM/20       106655528 ns    106625768 ns            6
GeneratorSingleExcitation<double>/LM/22       486972430 ns    486902982 ns            2
GeneratorSingleExcitation<double>/LM/24      1953619484 ns   1953288196 ns            1
GeneratorRX<double>/LM/6                           5309 ns         5308 ns       132068
GeneratorRX<double>/LM/8                          11788 ns        11788 ns        59570
GeneratorRX<double>/LM/10                         37087 ns        37086 ns        18766
GeneratorRX<double>/LM/12                        138482 ns       138477 ns         5056
GeneratorRX<double>/LM/14                        548132 ns       548108 ns         1291
GeneratorRX<double>/LM/16                       2223999 ns      2223956 ns          309
GeneratorRX<double>/LM/18                       9127752 ns      9126842 ns           75
GeneratorRX<double>/LM/20                      43483190 ns     43478585 ns           13
GeneratorRX<double>/LM/22                     257622956 ns    257602616 ns            3
GeneratorRX<double>/LM/24                    1124392467 ns   1124293560 ns            1
GeneratorPhaseShift<double>/LM/6                   4755 ns         4754 ns       147476
GeneratorPhaseShift<double>/LM/8                   9047 ns         9046 ns        77051
GeneratorPhaseShift<double>/LM/10                 25584 ns        25583 ns        27106
GeneratorPhaseShift<double>/LM/12                 92137 ns        92133 ns         7530
GeneratorPhaseShift<double>/LM/14                355510 ns       355495 ns         1963
GeneratorPhaseShift<double>/LM/16               1492564 ns      1492513 ns          488
GeneratorPhaseShift<double>/LM/18               5785747 ns      5785070 ns          108
GeneratorPhaseShift<double>/LM/20              27837130 ns     27835326 ns           24
GeneratorPhaseShift<double>/LM/22             183425134 ns    183421482 ns            4
GeneratorPhaseShift<double>/LM/24             760684308 ns    760651749 ns            1
MultiRZ<double>/LM/6/2                             9842 ns         9841 ns        71053
MultiRZ<double>/LM/8/2                            25115 ns        25113 ns        27631
MultiRZ<double>/LM/10/2                           84908 ns        84894 ns         8244
MultiRZ<double>/LM/12/2                          323217 ns       323195 ns         2150
MultiRZ<double>/LM/14/2                         1279507 ns      1279436 ns          544
MultiRZ<double>/LM/16/2                         5136854 ns      5136622 ns          136
MultiRZ<double>/LM/18/2                        20639789 ns     20637718 ns           34
MultiRZ<double>/LM/20/2                        88279291 ns     88260708 ns            7
MultiRZ<double>/LM/22/2                       397635143 ns    397583668 ns            2
MultiRZ<double>/LM/24/2                      1616598200 ns   1616317511 ns            1
MultiRZ<double>/LM/6/4                             9872 ns         9870 ns        70523
MultiRZ<double>/LM/8/4                            25246 ns        25245 ns        27322
MultiRZ<double>/LM/10/4                           85418 ns        85412 ns         8141
MultiRZ<double>/LM/12/4                          324672 ns       324639 ns         2163
MultiRZ<double>/LM/14/4                         1283196 ns      1283016 ns          548
MultiRZ<double>/LM/16/4                         5148702 ns      5148345 ns          135
MultiRZ<double>/LM/18/4                        20477623 ns     20476774 ns           34
MultiRZ<double>/LM/20/4                        87660078 ns     87655351 ns            7
MultiRZ<double>/LM/22/4                       408531638 ns    408478099 ns            2
MultiRZ<double>/LM/24/4                      1618212767 ns   1618018763 ns            1
DoubleExcitationPlus<double>/LM/6                  9169 ns         9168 ns        76474
DoubleExcitationPlus<double>/LM/8                 19530 ns        19530 ns        36560
DoubleExcitationPlus<double>/LM/10                64782 ns        64781 ns        11128
DoubleExcitationPlus<double>/LM/12               262544 ns       262526 ns         2748
DoubleExcitationPlus<double>/LM/14              1172187 ns      1172121 ns          624
DoubleExcitationPlus<double>/LM/16              5425675 ns      5424839 ns          100
DoubleExcitationPlus<double>/LM/18             20972351 ns     20968937 ns           34
DoubleExcitationPlus<double>/LM/20             99420599 ns     99397118 ns            7
DoubleExcitationPlus<double>/LM/22            449570620 ns    449522067 ns            2
DoubleExcitationPlus<double>/LM/24           1868376859 ns   1868050041 ns            1
DoubleExcitationMinus<double>/LM/6                 9126 ns         9125 ns        77462
DoubleExcitationMinus<double>/LM/8                19322 ns        19320 ns        36470
DoubleExcitationMinus<double>/LM/10               63004 ns        63003 ns        10894
DoubleExcitationMinus<double>/LM/12              261037 ns       261030 ns         2626
DoubleExcitationMinus<double>/LM/14             1026146 ns      1025992 ns          623
DoubleExcitationMinus<double>/LM/16             4917110 ns      4916600 ns          133
DoubleExcitationMinus<double>/LM/18            18739370 ns     18736374 ns           34
DoubleExcitationMinus<double>/LM/20            90816912 ns     90809419 ns            7
DoubleExcitationMinus<double>/LM/22           466918028 ns    466821478 ns            2
DoubleExcitationMinus<double>/LM/24          1870525476 ns   1870340593 ns            1
DoubleExcitation<double>/LM/6                      5033 ns         5033 ns       138573
DoubleExcitation<double>/LM/8                      6583 ns         6582 ns       106513
DoubleExcitation<double>/LM/10                    13286 ns        13286 ns        52827
DoubleExcitation<double>/LM/12                    39009 ns        39002 ns        17779
